sequence,level,type,identifier,name,datatype,multiplicity,domain_name,definition,module,class_term,id,path,semantic_path,abbreviation_path,label_local,definition_local,element,xpath
313,4,C,,ehm:Entry Header Detail Serial or Lot,,0..*,,"Class for holding information about serial numbers or lots (batches) applied at the transaction detail (line) level. As a class, this permits multiple serial numbers or multiple lot number batches within a single gl-cor:measurable class.",ehm,ehm:Detail_ Serial or Lot,EH02a,/CO17a/CO16a/CO14a/EH02a,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.ehm:Detail_ Serial or Lot,CorcEnts.CornHedr.CornDetl.EhmlSerlOrLot,【行シリアル番号・ロット情報】,シリアル番号やロット（バッチ）に関する情報を保持するクラス。単一の構造内に複数のシリアル番号やロット情報を保持可能。,ehm:entryHeaderDetailSerialOrLot,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/ehm:entryHeaderDetailSerialOrLot
314,5,A,PK,ehm:Entry Header Detail Serial or Lot Code,,0..1,,"Is this item tracked by serial numbers or lot numbers? A serial number is usually a unique number assigned to a single; a lot or batch number is provided when a batch of items is fungible but must be differentiated from similar items from other batches. Enumerated indicator for serial or lot items. Enumeration are: serial, lot, other, neither. If not included within the class, neither is assumed.",ehm,ehm:Detail_ Serial or Lot,EH02a_01,/CO17a/CO16a/CO14a/EH02a/EH02a_01,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.ehm:Detail_ Serial or Lot.ehm:Entry Detail Serial or Lot Code,CorcEnts.CornHedr.CornDetl.EhmlSerlOrLot.EhmyDetlSerlOrLotCod,シリアル・ロット識別コード,この項目はシリアル番号またはロット番号で管理されているか？シリアル番号は一意に付番されたもので、ロット番号は同一バッチの区別を目的に使用される。,ehm:entryHeaderDetailSerialOrLotCode,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/ehm:entryHeaderDetailSerialOrLot/ehm:entryHeaderDetailSerialOrLotCode
315,5,A,,ehm:Entry Header Detail Serial or Lot Description,,0..1,,Free format description associated with gl-ehm:serialLotCode to provide specialization and especially to provide clarification for the enumerated value of other in serialLotCode. Examples might be “batch” or “group”.,ehm,ehm:Detail_ Serial or Lot,EH02a_02,/CO17a/CO16a/CO14a/EH02a/EH02a_02,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.ehm:Detail_ Serial or Lot.ehm:Entry Detail Serial or Lot Description,CorcEnts.CornHedr.CornDetl.EhmlSerlOrLot.EhmyDetlSerlOrLotDesc,シリアル・ロットの説明,gl-ehm:serialLotCode の「その他」の値のための自由記述の説明（例：バッチ、グループなど）。,ehm:entryHeaderDetailSerialOrLotDescription,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/ehm:entryHeaderDetailSerialOrLot/ehm:entryHeaderDetailSerialOrLotDescription
316,5,A,,ehm:Entry Header Detail Serial or Lot Number,,0..1,,The holder for that actual serial number or lot (batch) number/code assigned to an item or a batch of items.,ehm,ehm:Detail_ Serial or Lot,EH02a_03,/CO17a/CO16a/CO14a/EH02a/EH02a_03,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.ehm:Detail_ Serial or Lot.ehm:Entry Detail Serial or Lot Number,CorcEnts.CornHedr.CornDetl.EhmlSerlOrLot.EhmyDetlSerlOrLotNumb,シリアル番号・ロット番号,対象アイテムやロットに割り当てられた実際の番号／コードを保持する。,ehm:entryHeaderDetailSerialOrLotNumber,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/ehm:entryHeaderDetailSerialOrLot/ehm:entryHeaderDetailSerialOrLotNumber
317,5,A,,ehm:Entry Header Detail Serial or Lot Next Number,,0..1,,"A field for holding the next expected serial or lot number to be given to future assignments, or for chaining between already assigned items.",ehm,ehm:Detail_ Serial or Lot,EH02a_04,/CO17a/CO16a/CO14a/EH02a/EH02a_04,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.ehm:Detail_ Serial or Lot.ehm:Entry Detail Serial or Lot Next Number,CorcEnts.CornHedr.CornDetl.EhmlSerlOrLot.EhmyDetlSerlOrLotNextNumb,次のシリアル・ロット番号,今後割り当て予定の次のシリアル／ロット番号や、既に割り当てられたアイテムの連結に使用。,ehm:entryHeaderDetailSerialOrLotNextNumber,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/ehm:entryHeaderDetailSerialOrLot/ehm:entryHeaderDetailSerialOrLotNextNumber
318,5,A,,ehm:Entry Header Detail Serial or Lot Quantity,,0..1,,The quantity of units in this particular batch. Unit of measure is the gl-bus:measurableUnitofMeasure.,ehm,ehm:Detail_ Serial or Lot,EH02a_05,/CO17a/CO16a/CO14a/EH02a/EH02a_05,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.ehm:Detail_ Serial or Lot.ehm:Entry Detail Serial or Lot Quantity,CorcEnts.CornHedr.CornDetl.EhmlSerlOrLot.EhmyDetlSerlOrLotQunt,シリアル・ロットの数量,該当ロット内の単位数。単位は gl-bus:measurableUnitofMeasure に基づく。,ehm:entryHeaderDetailSerialOrLotQuantity,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/ehm:entryHeaderDetailSerialOrLot/ehm:entryHeaderDetailSerialOrLotQuantity
319,5,A,,ehm:Entry Header Detail Serial or Lot Original Quantity,,0..1,,The quantity of units in this batch on inception.,ehm,ehm:Detail_ Serial or Lot,EH02a_06,/CO17a/CO16a/CO14a/EH02a/EH02a_06,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.ehm:Detail_ Serial or Lot.ehm:Entry Detail Serial or Lot Original Quantity,CorcEnts.CornHedr.CornDetl.EhmlSerlOrLot.EhmyDetlSerlOrLotOrglQunt,シリアル・ロット元数量,このロットが生成された時点の元の数量。,ehm:entryHeaderDetailSerialOrLotOriginalQuantity,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/ehm:entryHeaderDetailSerialOrLot/ehm:entryHeaderDetailSerialOrLotOriginalQuantity
320,5,A,,ehm:Entry Header Detail Serial or Lot Remaining Quantity,,0..1,,The remaining quantity of units from the original batch; may be the same as the quantity in this batch or include other batches from the same original batch.,ehm,ehm:Detail_ Serial or Lot,EH02a_07,/CO17a/CO16a/CO14a/EH02a/EH02a_07,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.ehm:Detail_ Serial or Lot.ehm:Entry Detail Serial or Lot Remaining Quantity,CorcEnts.CornHedr.CornDetl.EhmlSerlOrLot.EhmyDetlSerlOrLotRemnQunt,シリアル・ロット残数量,元ロットからの残りの数量。,ehm:entryHeaderDetailSerialOrLotRemainingQuantity,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/ehm:entryHeaderDetailSerialOrLot/ehm:entryHeaderDetailSerialOrLotRemainingQuantity
321,5,A,,ehm:Entry Header Detail Serial or Lot Origination,,0..1,,Date of manufacture or creation.,ehm,ehm:Detail_ Serial or Lot,EH02a_08,/CO17a/CO16a/CO14a/EH02a/EH02a_08,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.ehm:Detail_ Serial or Lot.ehm:Entry Detail Serial or Lot Origination,CorcEnts.CornHedr.CornDetl.EhmlSerlOrLot.EhmyDetlSerlOrLotOrgn,シリアル・ロット生成日,製造日または作成日。,ehm:entryHeaderDetailSerialOrLotOrigination,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/ehm:entryHeaderDetailSerialOrLot/ehm:entryHeaderDetailSerialOrLotOrigination
322,5,A,,ehm:Entry Header Detail Serial or Lot Expiration,,0..1,,Expiration date of the batch.,ehm,ehm:Detail_ Serial or Lot,EH02a_09,/CO17a/CO16a/CO14a/EH02a/EH02a_09,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.ehm:Detail_ Serial or Lot.ehm:Entry Detail Serial or Lot Expiration,CorcEnts.CornHedr.CornDetl.EhmlSerlOrLot.EhmyDetlSerlOrLotExpn,シリアル・ロット有効期限,ロットの有効期限。,ehm:entryHeaderDetailSerialOrLotExpiration,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/ehm:entryHeaderDetailSerialOrLot/ehm:entryHeaderDetailSerialOrLotExpiration
323,5,A,,ehm:Entry Header Detail Serial or Lot Manufacturer,,0..1,,Manufacturer of the item (serial) or items (lot/batch).,ehm,ehm:Detail_ Serial or Lot,EH02a_10,/CO17a/CO16a/CO14a/EH02a/EH02a_10,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.ehm:Detail_ Serial or Lot.ehm:Entry Detail Serial or Lot Manufacturer,CorcEnts.CornHedr.CornDetl.EhmlSerlOrLot.EhmyDetlSerlOrLotManf,シリアル・ロット製造元,シリアル番号またはロットの製造者。,ehm:entryHeaderDetailSerialOrLotManufacturer,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/ehm:entryHeaderDetailSerialOrLot/ehm:entryHeaderDetailSerialOrLotManufacturer
324,5,A,,ehm:Entry Header Detail Serial or Lot Batch Description,,0..1,,A name or description of the items in the lot or batch.,ehm,ehm:Detail_ Serial or Lot,EH02a_11,/CO17a/CO16a/CO14a/EH02a/EH02a_11,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.ehm:Detail_ Serial or Lot.ehm:Entry Detail Serial or Lot Batch Description,CorcEnts.CornHedr.CornDetl.EhmlSerlOrLot.EhmyDetlSerlOrLotBatcDesc,シリアル・ロットバッチの説明,ロットまたはバッチ内のアイテムの名称や説明。,ehm:entryHeaderDetailSerialOrLotBatchDescription,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/ehm:entryHeaderDetailSerialOrLot/ehm:entryHeaderDetailSerialOrLotBatchDescription
325,5,A,,ehm:Entry Header Detail Serial or Lot Warranty Start Date,,0..1,,"If the items are covered by warranty, when that warranty covered will begin or has begun.",ehm,ehm:Detail_ Serial or Lot,EH02a_12,/CO17a/CO16a/CO14a/EH02a/EH02a_12,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.ehm:Detail_ Serial or Lot.ehm:Entry Detail Serial or Lot Warranty Start Date,CorcEnts.CornHedr.CornDetl.EhmlSerlOrLot.EhmyDetlSerlOrLotWarrStarDat,保証開始日,保証対象となる場合の保証開始日。,ehm:entryHeaderDetailSerialOrLotWarrantyStartDate,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/ehm:entryHeaderDetailSerialOrLot/ehm:entryHeaderDetailSerialOrLotWarrantyStartDate
326,5,A,,ehm:Entry Header Detail Serial or Lot Warranty End Date,,0..1,,"If the items are covered by warranty, when that warranty covered will end or ended.",ehm,ehm:Detail_ Serial or Lot,EH02a_13,/CO17a/CO16a/CO14a/EH02a/EH02a_13,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.ehm:Detail_ Serial or Lot.ehm:Entry Detail Serial or Lot Warranty End Date,CorcEnts.CornHedr.CornDetl.EhmlSerlOrLot.EhmyDetlSerlOrLotWarrEndDat,保証終了日,保証対象となる場合の保証終了日。,ehm:entryHeaderDetailSerialOrLotWarrantyEndDate,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/ehm:entryHeaderDetailSerialOrLot/ehm:entryHeaderDetailSerialOrLotWarrantyEndDate
327,5,A,,ehm:Entry Header Detail Serial or Lot Warranty Period,,0..1,,"Warranty period – numeric portion; for a 30 day warranty period, the 30 would go here, and the day would go in gl-ehm:serialLotWarrantyPeriodUnit.",ehm,ehm:Detail_ Serial or Lot,EH02a_14,/CO17a/CO16a/CO14a/EH02a/EH02a_14,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.ehm:Detail_ Serial or Lot.ehm:Entry Detail Serial or Lot Warranty Period,CorcEnts.CornHedr.CornDetl.EhmlSerlOrLot.EhmyDetlSerlOrLotWarrPerd,保証期間（数値）,保証期間の数値部分（例：30日保証の場合は「30」）。,ehm:entryHeaderDetailSerialOrLotWarrantyPeriod,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/ehm:entryHeaderDetailSerialOrLot/ehm:entryHeaderDetailSerialOrLotWarrantyPeriod
328,5,A,,ehm:Entry Header Detail Serial or Lot Warrant Period Unit,,0..1,,"Warrant period – time or cycle unit portion. Values from the XBRL Unit Registry (www.xbrl.org/utr/utr.xml) are suggested where possible. Examples might include: H (hours), D (days), M (months), Y (years), machine cycles, km (kilometers).",ehm,ehm:Detail_ Serial or Lot,EH02a_15,/CO17a/CO16a/CO14a/EH02a/EH02a_15,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.ehm:Detail_ Serial or Lot.ehm:Entry Detail Serial or Lot Warrant Period Unit,CorcEnts.CornHedr.CornDetl.EhmlSerlOrLot.EhmyDetlSerlOrLotWarrPerdUnt,保証期間（単位）,保証期間の単位（例：日、月、年、km、機械サイクルなど）。,ehm:entryHeaderDetailSerialOrLotWarrantPeriodUnit,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/ehm:entryHeaderDetailSerialOrLot/ehm:entryHeaderDetailSerialOrLotWarrantPeriodUnit
329,5,A,,ehm:Entry Header Detail Serial or Lot Warranty Vendor,,0..1,,The vendor providing warranty; this may differ from the manufacturer.,ehm,ehm:Detail_ Serial or Lot,EH02a_16,/CO17a/CO16a/CO14a/EH02a/EH02a_16,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.ehm:Detail_ Serial or Lot.ehm:Entry Detail Serial or Lot Warranty Vendor,CorcEnts.CornHedr.CornDetl.EhmlSerlOrLot.EhmyDetlSerlOrLotWarrVend,保証提供業者,保証を提供するベンダー（製造者とは異なる可能性あり）。,ehm:entryHeaderDetailSerialOrLotWarrantyVendor,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/ehm:entryHeaderDetailSerialOrLot/ehm:entryHeaderDetailSerialOrLotWarrantyVendor
330,5,A,,ehm:Entry Header Detail Serial or Lot Warranty Contract,,0..1,,"Contract or document information related to the warranty, such as a contract number and date or a URL with more information.",ehm,ehm:Detail_ Serial or Lot,EH02a_17,/CO17a/CO16a/CO14a/EH02a/EH02a_17,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.ehm:Detail_ Serial or Lot.ehm:Entry Detail Serial or Lot Warranty Contract,CorcEnts.CornHedr.CornDetl.EhmlSerlOrLot.EhmyDetlSerlOrLotWarrCont,保証契約情報,保証に関する契約番号、日付、URL などの情報。,ehm:entryHeaderDetailSerialOrLotWarrantyContract,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/ehm:entryHeaderDetailSerialOrLot/ehm:entryHeaderDetailSerialOrLotWarrantyContract
331,5,A,,ehm:Entry Header Detail Serial or Lot Comment,,0..1,,Free format text related to the serial number or lot.,ehm,ehm:Detail_ Serial or Lot,EH02a_18,/CO17a/CO16a/CO14a/EH02a/EH02a_18,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.ehm:Detail_ Serial or Lot.ehm:Entry Detail Serial or Lot Comment,CorcEnts.CornHedr.CornDetl.EhmlSerlOrLot.EhmyDetlSerlOrLotComm,シリアル・ロット備考,シリアルまたはロットに関する自由形式のテキスト。,ehm:entryHeaderDetailSerialOrLotComment,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/ehm:entryHeaderDetailSerialOrLot/ehm:entryHeaderDetailSerialOrLotComment
332,4,C,,cor:Entry Header Detail Tax,,0..*,,Class for holding tax related information applied at the transaction detail (line) level.,cor,cor:Detail_ Tax,CO12a,/CO17a/CO16a/CO14a/CO12a,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.cor:Detail_ Tax,CorcEnts.CornHedr.CornDetl.CordTax,【行税情報】,税関連の情報のクラス。,cor:entryHeaderDetailTax,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/cor:entryHeaderDetailTax
333,5,A,,cor:Entry Header Detail Tax Authority,,0..1,,Name of the relevant tax authority,cor,cor:Detail_ Tax,CO12a_CO03_01,/CO17a/CO16a/CO14a/CO12a/CO12a_CO03_01,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.cor:Detail_ Tax.cor:Entry Detail Tax Authority,CorcEnts.CornHedr.CornDetl.CordTax.CornDetlTaxAthy,課税庁,関係する課税庁の名前。,cor:entryHeaderDetailTaxAuthority,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/cor:entryHeaderDetailTax/cor:entryHeaderDetailTaxAuthority
334,5,A,,cor:Entry Header Detail Tax Table Code,,0..1,,Tax table code used by the relevant tax authority,cor,cor:Detail_ Tax,CO12a_CO03_02,/CO17a/CO16a/CO14a/CO12a/CO12a_CO03_02,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.cor:Detail_ Tax.cor:Entry Detail Tax Table Code,CorcEnts.CornHedr.CornDetl.CordTax.CornDetlTaxTablCod,税率表コード,関係する課税庁で使用される税率表のコード。,cor:entryHeaderDetailTaxTableCode,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/cor:entryHeaderDetailTax/cor:entryHeaderDetailTaxTableCode
335,5,A,,cor:Entry Header Detail Tax Description,,0..1,,Description of tax authority,cor,cor:Detail_ Tax,CO12a_CO03_03,/CO17a/CO16a/CO14a/CO12a/CO12a_CO03_03,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.cor:Detail_ Tax.cor:Entry Detail Tax Description,CorcEnts.CornHedr.CornDetl.CordTax.CornDetlTaxDesc,課税庁説明,課税庁の説明。,cor:entryHeaderDetailTaxDescription,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/cor:entryHeaderDetailTax/cor:entryHeaderDetailTaxDescription
336,5,A,,cor:Entry Header Detail Tax Amount of,,0..1,,Amount of taxes,cor,cor:Detail_ Tax,CO12a_CO03_04,/CO17a/CO16a/CO14a/CO12a/CO12a_CO03_04,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.cor:Detail_ Tax.cor:Entry Detail Tax Amount of,CorcEnts.CornHedr.CornDetl.CordTax.CornDetlTaxAmnt,税額,税額。,cor:entryHeaderDetailTaxAmountOf,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/cor:entryHeaderDetailTax/cor:entryHeaderDetailTaxAmountOf
337,5,A,,cor:Entry Header Detail Tax Basis for Taxation,,0..1,,Basis for taxation,cor,cor:Detail_ Tax,CO12a_CO03_05,/CO17a/CO16a/CO14a/CO12a/CO12a_CO03_05,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.cor:Detail_ Tax.cor:Entry Detail Tax Basis for Taxation,CorcEnts.CornHedr.CornDetl.CordTax.CornDetlTaxBassTaxt,課税基準,課税基準。,cor:entryHeaderDetailTaxBasisForTaxation,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/cor:entryHeaderDetailTax/cor:entryHeaderDetailTaxBasisForTaxation
338,5,A,,cor:Entry Header Detail Tax Percentage Rate,,0..1,,Percent rate for VAT or other taxes normally a number between 0 and 1.0 - e.g. 50% is represented as 0.5,cor,cor:Detail_ Tax,CO12a_CO03_06,/CO17a/CO16a/CO14a/CO12a/CO12a_CO03_06,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.cor:Detail_ Tax.cor:Entry Detail Tax Percentage Rate,CorcEnts.CornHedr.CornDetl.CordTax.CornDetlTaxPercRat,税率,"VAT(物品税)またはその他の税のパーセント比率。
0から1.0の間の値。たとえば50%は0.5とあらわす。",cor:entryHeaderDetailTaxPercentageRate,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/cor:entryHeaderDetailTax/cor:entryHeaderDetailTaxPercentageRate
