sequence,level,property_type,identifier,class_term,property_term,representation_term,associated_class,multiplicity,definition,module,element,label_local,definition_local,id
428,2,Attribute,PK,taf:Originating_ Document,taf:Originating_ Document Type,Token,,0..1,"Originating document type  check, debit-memo, credit-memo, finance-charge, invoice, order-customer, order-vendor, payment-other, reminder, tegata, voucher, shipment, receipt, manual-adjustment, other.",taf,taf:originatingDocumentType,発生元文書種別,発生元文書の種別。小切手(check)、借方メモ(debit-memo)、貸方メモ(credit-memo)、財務費用(finance-charge)、顧客への請求書(invoice)、顧客オーダ(order-customer)、仕入先オーダ(order-vendor)、その他支払い(payment-other)、督促状(reminder)、手形(tegata)、ベンダからの請求書(voucher)、出荷票(shipment)、受領票(receipt)、手修正(manual-adjustment)、その他(other),TA04_TA27_02
429,2,Attribute,,taf:Originating_ Document,taf:Originating_ Document Date,Date,,0..1,Originating document date,taf,taf:originatingDocumentDate,発生元文書日付,発生元文書の日付。,TA04_TA27_03
430,2,Attribute,,taf:Originating_ Document,taf:Originating_ Document Identifier Type,Token,,0..1,"Originating document identifier type. Enumerated as: C, customer, E, employee, V, vendor, O, other, I, salesperson-internal, X, salesperson-external, N, contractor.",taf,taf:originatingDocumentIdentifierType,発生元文書対象CVE種別,"発生元文書の対象となるCVEの種別。 [設定値のリスト] (C)、(customer：顧客)、(E)、(employee：従業員)、(V)、(vendor：仕入先)、(O)、(other：その他)、(I)、(salesperson-internal：店舗内販売員)、(X)、(salesperson-external：外交販売員)、(N)、(contractor：請負者)",TA04_TA27_04
431,2,Attribute,,taf:Originating_ Document,taf:Originating_ Document Identifier Code,String,,0..1,Originating document identifier code,taf,taf:originatingDocumentIdentifierCode,発生元文書対象CVEコード,発生元文書の対象となるCVEのコード。,TA04_TA27_05
432,2,Attribute,,taf:Originating_ Document,taf:Originating_ Document Identifier Tax Code,String,,0..1,Originating document identifier tax code,taf,taf:originatingDocumentIdentifierTaxCode,発生元文書対象CVE納税者コード,発生元文書の対象となるCVEの納税者コード。,TA04_TA27_06
389,1,Class,,taf:Tax_ Multicurrency,,,,0..*,Class to provide additional information related to home currencies that differ from original currencies applicable to the document as a whole and related exchange rates - typically this will be used to record exchange rates and amounts in currencies and/or on dates other than those of the original transaction. This class allows recording of exchange rates using a third currency as a triangulation currency. This is often EUR but is not restricted to being so. This class may be repeated as many times as necessary to record amounts in foreign currencies on the same or different dates.,taf,taf:taxMulticurrency,【税多通貨明細】,"原取引時の通貨と異なる、自国通貨と換算レートに関する追加情報のクラス。－現在および原取引時の、換算レートおよび金額の記録に使用される。
トライアンギュレーション通貨としての第三通貨の換算レートを記録できる。EURの場合が多いがそれに限らない。この構造は、同日または異なる日の外貨での金額を記録する必要がある限り、繰り返し指定可能。",TA02
391,2,Attribute,,taf:Tax_ Multicurrency,taf:Tax_ Multicurrency Exchange Rate Date,Date Time,,0..1,Date of exchange rate (other than original transaction date) on which amount is expressed as amountRestatedAmount or amountTriangulationAmount,taf,taf:taxMulticurrencyExchangeRateDate,換算レート日付,（原取引の日付ではなく）、amountRestatedAmountまたはamountTriangulationAmountが示された換算レートの日付。,TA02_TA03_01
392,2,Attribute,,taf:Tax_ Multicurrency,btx:Tax_ Multicurrency Foreign Currency Amount,Monetary,,0..1,The amount in the foreign currency identified by amountRestatedCurrency as of multicurrencyDetailExchangeRateDate.,taf,btx:taxMulticurrencyForeignCurrencyAmount,換算額,amountRestatedCurrencyで指定された外貨での、multicurrencyDetailExchangeRateDate時点の、換算額。,TA02_BT01_02
393,2,Attribute,,taf:Tax_ Multicurrency,btx:Tax_ Multicurrency Foreign Currency,QName,,0..1,The currency in which amountRestatedAmount is expressed. Recommended ISO 4217 coding.,taf,btx:taxMulticurrencyForeignCurrency,換算通貨,amountRestatedAmountで使用される通貨。ISO4217コードを推奨。,TA02_BT01_03
394,2,Attribute,,taf:Tax_ Multicurrency,btx:Tax_ Multicurrency Exchange Rate,Pure,,0..1,Exchange rate used to convert amountRestatedAmount as of multicurrencyDetailExchangeRateDate (expressed as national currency divided by foreign currency),taf,btx:taxMulticurrencyExchangeRate,換算レート,amountRestatedAmountの算出に用いられた、multicurrencyDetailExchangeRateDate時点の換算レート。（自国通貨を外貨通貨で割った値）,TA02_BT01_04
395,2,Attribute,,taf:Tax_ Multicurrency,btx:Tax_ Multicurrency Exchange Rate Source,String,,0..1,"Source of Exchange Rate for restated amount - for example, Reuters, Bloomberg",taf,btx:taxMulticurrencyExchangeRateSource,換算レート情報源,"外貨換算額の換算レートの情報源。たとえば、Reuters, Bloomberg。",TA02_BT01_05
396,2,Attribute,,taf:Tax_ Multicurrency,btx:Tax_ Multicurrency Exchange Rate Type,String,,0..1,"Type of Exchange Rate for restated amount - for example, spot rate, forward contract etc.",taf,btx:taxMulticurrencyExchangeRateType,換算レート種別,外貨換算額の換算レートの種別。たとえば、スポット・レート、先物など。,TA02_BT01_06
397,2,Attribute,,taf:Tax_ Multicurrency,btx:Tax_ Multicurrency Triangulation Currency Amount,Monetary,,0..1,The amount in the triangulation currency identified by amountTriangulationCurrency as of multicurrencyDetailExchangeRateDate.,taf,btx:taxMulticurrencyTriangulationCurrencyAmount,トライアンギュレーション通貨換算額,amountTriangulationCurrencyで指定されたトライアンギュレーション通貨での、multicurrencyDetailExchangeRateDate時点の換算額。,TA02_BT01_07
398,2,Attribute,,taf:Tax_ Multicurrency,btx:Tax_ Multicurrency Triangulation Currency,QName,,0..1,The currency used for tringulation between amountRestatedCurrency and the home currency. Recommended ISO 4217 coding.,taf,btx:taxMulticurrencyTriangulationCurrency,トライアンギュレーション通貨,amountRestatedCurrencyと自国通貨間のトライアンギュレーション取引で使用される通貨。ISO4217コードを推奨。,TA02_BT01_08
399,2,Attribute,,taf:Tax_ Multicurrency,btx:Tax_ Multicurrency Triangulation Exchange Rate,Pure,,0..1,Exchange rate used to convert amountTriangulationAmount as of multicurrencyDetailExchangeRateDate (expressed as national currency divided by triangulation currency),taf,btx:taxMulticurrencyTriangulationExchangeRate,トライアンギュレーション通貨換算レート,amountTriangulationAmountの算出に用いられた、multicurrencyDetailExchangeRateDate時点の換算レート。（自国通貨をトライアンギュレーション通貨で割った値）,TA02_BT01_09
400,2,Attribute,,taf:Tax_ Multicurrency,btx:Tax_ Multicurrency Triangulation Exchange Rate Source,String,,0..1,"Source of Exchange Rate for triangulation amount - for example, Reuters, Bloomberg",taf,btx:taxMulticurrencyTriangulationExchangeRateSource,トライアンギュレーション通貨換算レート情報源,"トライアンギュレーション通貨換算額の換算レートの情報源。たとえば、Reuters, Bloomberg。",TA02_BT01_10
401,2,Attribute,,taf:Tax_ Multicurrency,btx:Tax_ Multicurrency Triangulation Exchange Rate Type,String,,0..1,"Type of Exchange Rate for triangulation amount - for example, spot rate, forward contract etc.",taf,btx:taxMulticurrencyTriangulationExchangeRateType,トライアンギュレーション通貨換算レート種別,トライアンギュレーション通貨換算額の換算レートの種別。たとえば、スポット・レート、先物など。,TA02_BT01_11
402,2,Attribute,,taf:Tax_ Multicurrency,btx:Tax_ Multicurrency Cross Triangulation Exchange Rate,Pure,,0..1,Exchange rate used to convert from amountRestatedAmount to amountTriangulationAmount as of multicurrencyDetailExchangeRateDate (expressed as foreign currency divided by triangulation currency),taf,btx:taxMulticurrencyCrossTriangulationExchangeRate,換算通貨トライアンギュレーション通貨換算レート,amountRestatedAmountからamountTriangulationAmountへの、multicurrencyDetailExchangeRateDate時点の換算レート。（外貨通貨をトライアンギュレーション通貨で割った値）,TA02_BT01_12
403,2,Attribute,,taf:Tax_ Multicurrency,btx:Tax_ Multicurrency Cross Triangulation Exchange Rate Source,String,,0..1,"Source of Exchange Rate for converting between foreign currency and triangulation currency - for example, Reuters, Bloomberg",taf,btx:taxMulticurrencyCrossTriangulationExchangeRateSource,換算通貨トライアンギュレーション通貨換算レート情報源,"外貨通貨とトライアンギュレーション通貨の間の換算レートの情報源。たとえば、Reuters, Bloomberg。",TA02_BT01_13
404,2,Attribute,,taf:Tax_ Multicurrency,btx:Tax_ Multicurrency Cross Triangulation Exchange Rate Type,String,,0..1,"Type of Exchange Rate for converting between foreign currency and triangulation currency - for example, spot rate, forward contract etc.",taf,btx:taxMulticurrencyCrossTriangulationExchangeRateType,換算通貨トライアンギュレーション通貨換算レート種別,外貨通貨とトライアンギュレーション通貨の間の換算レートの種別。たとえば、スポット・レート、先物など。,TA02_BT01_14
405,2,Attribute,,taf:Tax_ Multicurrency,btx:Tax_ Multicurrency Comment,String,,0..1,Comment describing the enclosing multicurrencyDetail class's contents. May include reason for recording additional exchange rates other than that used at the time of the original transaction.,taf,btx:taxMulticurrencyComment,多通貨明細コメント,multicurrencyDetailの内容のコメント。原取引時以外の、追加の換算レートを記録する理由などを記述。,TA02_BT01_15
