sequence,level,property_type,identifier,class_term,property_term,representation_term,associated_class,multiplicity,definition,module,element,label_local,definition_local,id
612,1,Class,,lnk:Summary Context_ Period (choice),,,,0..1,"This class allows to explicitly indicate the period information for a fact in the FR instance. Instant, Period Start/End and Forever are alternative.",lnk,lnk:summaryContextPeriod(Choice),【集約ピリオド】,集約のピリオドの記述の指定場所。,LK14
613,2,Attribute,,lnk:Summary Context_ Period (choice),lnk:Summary Context_ Period Instant,Date Time,,1..1,The value of the instant date.,lnk,lnk:summaryContextPeriodInstant,集約ピリオドインスタント,集約のピリオドの特定の日付の記述の指定場所。,LK14_01
614,2,Attribute,,lnk:Summary Context_ Period (choice),lnk:Summary Context_ Period Forever,String,,1..1,"If the context should indicate ""forever"", this concept must be used. It accepts no value.",lnk,lnk:summaryContextPeriodForever,集約ピリオド無期限,集約のピリオドが無期限であることを示す指定場所。,LK14_02
615,2,Attribute,,lnk:Summary Context_ Period (choice),lnk:Summary Context_ Period Start Date (sequence),Date Time,,1..1,The value of the start date of the period.,lnk,lnk:summaryContextPeriodStartDate(Sequence),集約ピリオド開始日付,集約のピリオドの開始日の記述の指定場所。,LK14_03
616,2,Attribute,,lnk:Summary Context_ Period (choice),lnk:Summary Context_ Period End Date (sequence),Date Time,,1..1,The value of the end date of the period.,lnk,lnk:summaryContextPeriodEndDate(Sequence),集約ピリオド終了日付,集約のピリオドの終了日の記述の指定場所。,LK14_04
624,1,Class,,lnk:Summary Context_ Scenario,,,,0..1,This class allows to explicitly indicate the scenario information for a fact in the FR instance.,lnk,lnk:summaryContextScenario,【集約シナリオ】,集約のシナリオの記述の指定場所。,LK18
628,2,Attribute,,lnk:Summary Context_ Scenario,lnk:Summary Context_ Scenaio Non Dimensional Contents,String,,0..*,The value must be CDATA and a valid XML fragment.,lnk,lnk:summaryContextScenaioNonDimensionalContents,集約シナリオ非ディメンションコンテント,CDATAであり、妥当なXML記述でなければならない。,LK18_04
625,2,Composition,,lnk:Summary Context_ Scenario,,,lnk:Summary Context_ Scenario_ Explicit Dimension,0..*,This class allows to explicitly indicate the information related to an explicit dimension in the scenario of the context for a fact in the FR instance.,lnk,lnk:summaryContextScenarioExplicitDimension,【集約シナリオエクスプリシットディメンション】,集約シナリオのエクスプリシットディメンションの記述の指定場所。,LK18_01
626,2,Composition,,lnk:Summary Context_ Scenario,,,lnk:Summary Context_ Scenario_ Typed Dimension,0..*,This class allows to explicitly indicate the information related to a typed dimension in the scenario of the context for a fact in the FR instance.,lnk,lnk:summaryContextScenarioTypedDimension,【集約シナリオタイプトディメンション】,集約シナリオのタイプトディメンションの記述の指定場所。,LK18_02
627,2,Composition,,lnk:Summary Context_ Scenario,,,lnk:Summary Context_ Scenario_ Simple Element Content,0..*,This class allows to explicitly indicate the information related to a simple element in the scenario of the context for a fact in the FR instance.,lnk,lnk:summaryContextScenarioSimpleElementContent,【集約シナリオシンプルエレメントコンテント】,シナリオの単一要素を表現するためのクラス。,LK18_03
617,1,Class,,lnk:Summary Context_ Scenario_ Explicit Dimension,,,,0..*,This class allows to explicitly indicate the information related to an explicit dimension in the scenario of the context for a fact in the FR instance.,lnk,lnk:summaryContextScenarioExplicitDimension,【集約シナリオエクスプリシットディメンション】,集約シナリオのエクスプリシットディメンションの記述の指定場所。,LK15
618,2,Attribute,,lnk:Summary Context_ Scenario_ Explicit Dimension,lnk:Summary Context_ Scenario_ Explicit Dimension Element,QName,,1..1,The QName value must be resolved to a valid explicit dimension item used in scenario.,lnk,lnk:summaryContextScenarioExplicitDimensionElement,集約シナリオエクスプリシットディメンション,シナリオで利用されるQNameの値は妥当なエクプリシットディメンション項目を示さなければならない。,LK15_01
621,1,Class,,lnk:Summary Context_ Scenario_ Simple Element Content,,,,0..*,This class allows to explicitly indicate the information related to a simple element in the scenario of the context for a fact in the FR instance.,lnk,lnk:summaryContextScenarioSimpleElementContent,【集約シナリオシンプルエレメントコンテント】,シナリオの単一要素を表現するためのクラス。,LK17
622,2,Attribute,,lnk:Summary Context_ Scenario_ Simple Element Content,lnk:Summary Context_ Scenario_ Simple Element,QName,,1..1,"QName for the scenario simple element, if appropriate.",lnk,lnk:summaryContextScenarioSimpleElement,集約シナリオシンプルエレメント名,集約シナリオシンプルエレメントの記述のQName,LK17_01
623,2,Attribute,,lnk:Summary Context_ Scenario_ Simple Element Content,lnk:Summary Context_ Scenario_ Simple Element Value,String,,1..1,The value of the scenario simple element content.,lnk,lnk:summaryContextScenarioSimpleElementValue,集約シナリオシンプルエレメント値,集約シナリオシンプルエレメントの値。,LK17_02
619,1,Class,,lnk:Summary Context_ Scenario_ Typed Dimension,,,,0..*,This class allows to explicitly indicate the information related to a typed dimension in the scenario of the context for a fact in the FR instance.,lnk,lnk:summaryContextScenarioTypedDimension,【集約シナリオタイプトディメンション】,集約シナリオのタイプトディメンションの記述の指定場所。,LK16
620,2,Attribute,,lnk:Summary Context_ Scenario_ Typed Dimension,lnk:Summary Context_ Scenario_ Typed Dimension Element,QName,,1..1,The QName value must be resolved to a valid typed dimension item used in scenario.,lnk,lnk:summaryContextScenarioTypedDimensionElement,集約シナリオタイプトディメンション,シナリオで利用されるQNameの値は妥当なタイプトディメンション項目を示さなければならない。,LK16_01
591,1,Class,,lnk:Summary Reporting Taxonomies,,,,0..*,Identifies and provides information about one or more target reporting taxonomies to which the data represented in the document rolls up to.,lnk,lnk:summaryReportingTaxonomies,【集約報告タクソノミ】,この文書で示されたデータのロールアップ先となる、1つ以上の報告タクソノミの情報を、識別し提供する。,LK08
592,2,Attribute,,lnk:Summary Reporting Taxonomies,lnk:Summary Reporting Taxonomy ID,String,,0..1,"Identifies a target reporting taxonomy so that, for example, it can be referenced in the [summaryReportingTaxonomyIDRef] data field at [xbrlInfo] level.",lnk,lnk:summaryReportingTaxonomyId,集約報告タクソノミ識別子,たとえばxbrlInfo内のsummaryReportingTaxonomyIDRefで参照できるように、報告タクソノミを識別する。,LK08_01
593,2,Attribute,,lnk:Summary Reporting Taxonomies,lnk:Summary Reporting Taxonomy Schema Reference Href Attribute,String,,0..1,Value of the href attribute of schemaRef in the target reporting taxonomy.,lnk,lnk:summaryReportingTaxonomySchemaReferenceHrefAttribute,集約報告タクソノミスキーマ参照情報,報告タクソノミ内の、schemaRef要素のhref属性の値。,LK08_02
594,2,Attribute,,lnk:Summary Reporting Taxonomies,lnk:Summary Reporting Taxonomy Header,String,,0..1,An all-purpose data field where all the information necessary when it is too complex to be defined otherwise.,lnk,lnk:summaryReportingTaxonomyHeader,集約報告タクソノミヘッダ,必要なすべての情報が、複雑すぎて他の方法では定義できないときに、それらを記述する汎用的なデータ域。,LK08_03
595,2,Attribute,,lnk:Summary Reporting Taxonomies,lnk:Summary Reporting Taxonomy Description,String,,0..1,A description of the taxonomy for human use.,lnk,lnk:summaryReportingTaxonomyDescription,集約報告タクソノミ説明,人が利用するための、タクソノミの説明文。,LK08_04
235,1,Class,,muc:Detail_ Multicurrency,,,,0..*,Class to provide additional information related to home currencies that differ from original currencies applied at the transaction detail (line) level and related exchange rates - typically this will be used to record exchange rates and amounts in currencies and/or on dates other than those of the original transaction. This class allows recording of exchange rates using a third currency as a triangulation currency. This is often EUR but is not restricted to being so. This class may be repeated as many times as necessary to record amounts in foreign currencies on the same or different dates.,muc,muc:detailMulticurrency,【行多通貨明細】,"原取引時の通貨と異なる、自国通貨と換算レートに関する追加情報のクラス。－現在および原取引時の、換算レートおよび金額の記録に使用される。
トライアンギュレーション通貨としての第三通貨の換算レートを記録できる。EURの場合が多いがそれに限らない。この構造は、同日または異なる日の外貨での金額を記録する必要がある限り、繰り返し指定可能。",MC02
237,2,Attribute,,muc:Detail_ Multicurrency,muc:Exchange Rate Date,Date Time,,0..1,Date of exchange rate (other than original transaction date) on which amount is expressed as amountRestatedAmount or amountTriangulationAmount,muc,muc:exchangeRateDate,換算レート日付,（原取引の日付ではなく）、amountRestatedAmountまたはamountTriangulationAmountが示された換算レートの日付。,MC02_01
238,2,Attribute,,muc:Detail_ Multicurrency,muc:Foreign Currency Amount,Monetary,,0..1,The amount in the foreign currency identified by amountRestatedCurrency as of multicurrencyDetailExchangeRateDate.,muc,muc:foreignCurrencyAmount,換算額,amountRestatedCurrencyで指定された外貨での、multicurrencyDetailExchangeRateDate時点の、換算額。,MC02_02
239,2,Attribute,,muc:Detail_ Multicurrency,muc:Foreign Currency,QName,,0..1,The currency in which amountRestatedAmount is expressed. Recommended ISO 4217 coding.,muc,muc:foreignCurrency,換算通貨,amountRestatedAmountで使用される通貨。ISO4217コードを推奨。,MC02_03
240,2,Attribute,,muc:Detail_ Multicurrency,muc:Exchange Rate,Pure,,0..1,Exchange rate used to convert amountRestatedAmount as of multicurrencyDetailExchangeRateDate (expressed as national currency divided by foreign currency),muc,muc:exchangeRate,換算レート,amountRestatedAmountの算出に用いられた、multicurrencyDetailExchangeRateDate時点の換算レート。（自国通貨を外貨通貨で割った値）,MC02_04
241,2,Attribute,,muc:Detail_ Multicurrency,muc:Exchange Rate Source,String,,0..1,"Source of Exchange Rate for restated amount - for example, Reuters, Bloomberg",muc,muc:exchangeRateSource,換算レート情報源,"外貨換算額の換算レートの情報源。たとえば、Reuters, Bloomberg。",MC02_05
