JP07a,JP08a,BS04c5,JP05a,BS04c6,JP05b,JP07a_GL02_01,JP07a_GL02_03,GE03dl_01,GL05c_01,BS15c_01,JP08a_GL03_03,JP06b_BS16_01,JP06b_BS16_02,JP05a_01,JP05a_02,JP05a_03,GE05gP_01,GE05gS_01,JP02c_BS28_01,JP02c_BS28_02,JP06d_BS16_01,JP06d_BS16_02,JP05b_01,JP05b_02,JP05b_03,GE05hX_01,GE05h0_01,JP02d_BS28_01,JP02d_BS28_02,BS04c5_01,BS04c5_02,BS04c5_03,BS04c6_01,BS04c6_02,BS04c6_03
2129,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
2129,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2130,,,,,,88,2022-01-05,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2130,1.0,,,,,,,,,,"January 5th Slip No. 408 Iwashita Trading Co., Ltd.",10A100020,Cash and deposits,,,,1412042.0,0.0,O,-,10A100090,Accounts receivable - trade,,,,1412042.0,0.0,O,-,,,,,,
2130,1.0,,1.0,,,,,,,,,,,30,Mitsui Nagoya,sub-account,,,,,,,,,,,,,,,,,,,
2130,1.0,,,,1.0,,,,,,,,,,,,,,,,,,27,"Iwashita Trading Co., Ltd.",sub-account,,,,,,,,,,
2130,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2130,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2131,,,,,,143,2022-01-05,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2131,1.0,,,,,,,,,,Inspection Fee,10E201120,Vehicle expenses,,,,31200.0,2836.0,S10,Standard 10%,10A100020,Cash and deposits,,,,31200.0,0.0,O,-,,,,,,
2131,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
2131,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2132,,,,,,110,2022-01-06,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2132,1.0,,,,,,,,,,Taxi Fare,10E201230,Travel and transportation expenses,,,,2290.0,208.0,S10,Standard 10%,10A100020,Cash and deposits,,,,2290.0,0.0,O,-,,,,,,
2132,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
2132,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2133,,,,,,123,2022-01-06,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2133,1.0,,,,,,,,,,Postage Cost,10E200180,Communication expenses,,,,8000.0,727.0,S10,Standard 10%,10A100020,Cash and deposits,,,,8000.0,0.0,O,-,,,,,,
2133,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
2133,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2134,,,,,,124,2022-01-06,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2134,1.0,,,,,,,,,,Revenue Stamp,10E200210,Taxes and dues,,,,2000.0,0.0,O,-,10A100020,Cash and deposits,,,,2000.0,0.0,O,-,,,,,,
2134,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
2134,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2135,,,,,,7,2022-01-07,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2135,1.0,,,,,,,,,,New Year's party fee Aim,10E200150,Entertainment expenses,,,,10000.0,909.0,S10,Standard 10%,10A100020,Cash and deposits,,,,10000.0,0.0,O,-,,,,,,
2135,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
2135,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2136,,,,,,20,2022-01-07,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2136,1.0,,,,,,,,,,Travel Expenses,10E201230,Travel and transportation expenses,,,,39000.0,3545.0,S10,Standard 10%,10A100020,Cash and deposits,,,,39000.0,0.0,O,-,,,,,,
2136,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
2136,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2137,,,,,,21,2022-01-07,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2137,1.0,,,,,,,,,,JR,10E201230,Travel and transportation expenses,,,,69500.0,6318.0,S10,Standard 10%,10A100020,Cash and deposits,,,,69500.0,0.0,O,-,,,,,,
2137,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
2137,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2138,,,,,,22,2022-01-07,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2138,1.0,,,,,,,,,,Travel Expenses,10E201230,Travel and transportation expenses,,,,50000.0,4545.0,S10,Standard 10%,10A100020,Cash and deposits,,,,50000.0,0.0,O,-,,,,,,
2138,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
2138,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2139,,,,,,102,2022-01-07,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2139,1.0,,,,,,,,,,Interruption,10E200150,Entertainment expenses,,,,1050.0,95.0,S10,Standard 10%,10A100020,Cash and deposits,,,,1050.0,0.0,O,-,,,,,,
2139,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
2139,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2140,,,,,,106,2022-01-07,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2140,1.0,,,,,,,,,,New Year's party fee 2 people,10E200150,Entertainment expenses,,,,20000.0,1818.0,S10,Standard 10%,10A100020,Cash and deposits,,,,20000.0,0.0,O,-,,,,,,
2140,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
2140,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2141,,,,,,133,2022-01-07,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2141,1.0,,,,,,,,,,Tax Accountant Fee,10E200600,Fee expenses,,,,139710.0,12700.0,S10,Standard 10%,10A100020,Cash and deposits,,,,139710.0,0.0,O,-,,,,,,
2141,1.0,,,,1.0,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,
2141,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
2141,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2142,,,,,,45,2022-01-08,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2142,1.0,,,,,,,,,,New Year's party fee,10E200150,Entertainment expenses,,,,12000.0,1090.0,S10,Standard 10%,10A100020,Cash and deposits,,,,12000.0,0.0,O,-,,,,,,
2142,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
2142,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2143,,,,,,50,2022-01-08,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2143,1.0,,,,,,,,,,Highway Toll,10E201120,Vehicle expenses,,,,1200.0,109.0,S10,Standard 10%,10A100020,Cash and deposits,,,,1200.0,0.0,O,-,,,,,,
2143,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
2143,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2144,,,,,,75,2022-01-08,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2144,1.0,,,,,,,,,,Food and drink fee Snacklandi,10E200150,Entertainment expenses,,,,26480.0,2407.0,S10,Standard 10%,10A100020,Cash and deposits,,,,26480.0,0.0,O,-,,,,,,
2144,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
2144,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2145,,,,,,79,2022-01-08,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2145,1.0,,,,,,,,,,Prize Cost,10E200140,Welfare expenses,,,,39568.0,3597.0,S10,Standard 10%,10A100020,Cash and deposits,,,,39568.0,0.0,O,-,,,,,,
2145,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,
2145,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2146,,,,,,150,2022-01-08,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2146,1.0,,,,,,,,,,New Year's party fee 2 people,10E200150,Entertainment expenses,,,,16000.0,1454.0,S10,Standard 10%,10A100020,Cash and deposits,,,,16000.0,0.0,O,-,,,,,,
2146,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
2146,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2147,,,,,,85,2022-01-09,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2147,1.0,,,,,,,,,,Telephone Cost,10E200180,Communication expenses,,,,106577.0,9688.0,S10,Standard 10%,10A100020,Cash and deposits,,,,106577.0,0.0,O,-,,,,,,
2147,1.0,,,,1.0,,,,,,,,,,,,,,,,,,30,Mitsui Nagoya,sub-account,,,,,,,,,,
2147,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,
2147,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2148,,,,,,112,2022-01-09,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2148,1.0,,,,,,,,,,Telephone Cost,10E200180,Communication expenses,,,,171053.0,15550.0,S10,Standard 10%,10A100020,Cash and deposits,,,,171053.0,0.0,O,-,,,,,,
2148,1.0,,,,1.0,,,,,,,,,,,,,,,,,,40,Mitsubishi Tokyo Umeda,sub-account,,,,,,,,,,
2148,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
2148,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2149,,,,,,16,2022-01-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2149,1.0,,,,,,,,,,Highway Toll,10E201120,Vehicle expenses,,,,381.0,34.0,S10,Standard 10%,10A100020,Cash and deposits,,,,1143.0,0.0,O,-,,,,,,
2149,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
2149,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2149,2.0,,,,,,,,,,Parking Fee,10E201120,Vehicle expenses,,,,762.0,69.0,S10,Standard 10%,,,,,,,,,,,,,,,
2149,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
2150,,,,,,42,2022-01-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2150,1.0,,,,,,,,,,New Year greeting souvenirs Goegoshi department store,10E200150,Entertainment expenses,,,,24260.0,2205.0,S10,Standard 10%,10A100020,Cash and deposits,,,,24260.0,0.0,O,-,,,,,,
2150,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
2150,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2151,,,,,,44,2022-01-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2151,1.0,,,,,,,,,,New Year's party fee,10E200150,Entertainment expenses,,,,12000.0,1090.0,S10,Standard 10%,10A100020,Cash and deposits,,,,12000.0,0.0,O,-,,,,,,
2151,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
2151,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2152,,,,,,56,2022-01-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2152,1.0,,,,,,,,,,Travel Expenses,10E201230,Travel and transportation expenses,,,,19800.0,1800.0,S10,Standard 10%,10A100020,Cash and deposits,,,,19800.0,0.0,O,-,,,,,,
2152,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
2152,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2153,,,,,,62,2022-01-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2153,1.0,,,,,,,,,,Withdrawal,10A100020,Cash and deposits,,,,1000000.0,0.0,O,-,10A100020,Cash and deposits,,,,1000000.0,0.0,O,-,,,,,,
2153,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1,Mizuho Bank,sub-account,,,,,,,,,,
2153,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2153,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2154,,,,,,64,2022-01-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2154,1.0,,,,,,,,,,Withholding Tax Payment,10B100690,Deposits received,,,,436489.0,0.0,O,-,10A100020,Cash and deposits,,,,885989.0,0.0,O,-,,,,,,
2154,1.0,,1.0,,,,,,,,,,,3,Withholding Tax,sub-account,,,,,,,,,,,,,,,,,,,
2154,1.0,,,,1.0,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,
2154,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2154,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2154,2.0,,,,,,,,,,Resident Tax Payment,10B100690,Deposits received,,,,449500.0,0.0,O,-,,,,,,,,,,,,,,,
2154,2.0,,1.0,,,,,,,,,,,2,Resident Tax,sub-account,,,,,,,,,,,,,,,,,,,
2154,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2155,,,,,,67,2022-01-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2155,1.0,,,,,,,,,,Wired (Cable),10E201270,Miscellaneous expenses,,,,5000.0,454.0,S10,Standard 10%,10B100630,Accounts payable - other,,,,39286.0,0.0,O,-,,,,,,
2155,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
2155,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2155,2.0,,,,,,,,,,Security Fee,10E201270,Miscellaneous expenses,,,,34286.0,3116.0,S10,Standard 10%,,,,,,,,,,,,,,,
2155,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
2156,,,,,,71,2022-01-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2156,1.0,,,,,,,,,,Tea and other,10E201270,Miscellaneous expenses,,,,3155.0,286.0,S10,Standard 10%,10A100020,Cash and deposits,,,,3155.0,0.0,O,-,,,,,,
2156,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
2156,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2157,,,,,,89,2022-01-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2157,1.0,,,,,,,,,,"January 10th Slip No. 409 Check Co., Ltd.",10B100040,Accounts payable - trade,,,,1038562.0,0.0,O,-,10A100090,Accounts receivable - trade,,,,1038562.0,0.0,O,-,,,,,,
2157,1.0,,1.0,,,,,,,,,,,3,"Check Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
2157,1.0,,,,1.0,,,,,,,,,,,,,,,,,,3,"Check Co., Ltd.",sub-account,,,,,,,,,,
2157,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2157,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2158,,,,,,90,2022-01-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2158,1.0,,,,,,,,,,"January 10th Slip No. 410 Fujita Tokyo Headquarters Co., Ltd.",10A100020,Cash and deposits,,,,15422792.0,0.0,O,-,10A100090,Accounts receivable - trade,,,,15422792.0,0.0,O,-,,,,,,
2158,1.0,,1.0,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,,,,,,,,,,
2158,1.0,,,,1.0,,,,,,,,,,,,,,,,,,14,"Fujita Co., Ltd.",sub-account,,,,,,,,,,
2158,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2158,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2158,2.0,,,,,,,,,,"January 10th Slip No. 410 Fujita Tokyo Headquarters Co., Ltd.",10E200690,Commission expenses,,,,735.0,66.0,S10,Standard 10%,10A100090,Accounts receivable - trade,,,,735.0,0.0,O,-,,,,,,
2158,2.0,,,,1.0,,,,,,,,,,,,,,,,,,14,"Fujita Co., Ltd.",sub-account,,,,,,,,,,
2158,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
2158,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2159,,,,,,91,2022-01-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2159,1.0,,,,,,,,,,"January 10th Slip No. 411 Minami Co., Ltd.",10A100020,Cash and deposits,,,,936646.0,0.0,O,-,10A100090,Accounts receivable - trade,,,,936646.0,0.0,O,-,,,,,,
2159,1.0,,1.0,,,,,,,,,,,30,Mitsui Nagoya,sub-account,,,,,,,,,,,,,,,,,,,
2159,1.0,,,,1.0,,,,,,,,,,,,,,,,,,19,"Minami Co., Ltd.",sub-account,,,,,,,,,,
2159,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2159,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2159,2.0,,,,,,,,,,"January 10th Slip No. 411 Minami Co., Ltd.",10E200690,Commission expenses,,,,735.0,66.0,S10,Standard 10%,10A100090,Accounts receivable - trade,,,,735.0,0.0,O,-,,,,,,
2159,2.0,,,,1.0,,,,,,,,,,,,,,,,,,19,"Minami Co., Ltd.",sub-account,,,,,,,,,,
2159,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,
2159,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2160,,,,,,92,2022-01-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2160,1.0,,,,,,,,,,January 10th Slip No. 412 Kameda Department Store,10A100060,Notes receivable - trade,,,,8667020.0,0.0,O,-,10A100090,Accounts receivable - trade,,,,8667020.0,0.0,O,-,,,,,,
2160,1.0,,,,1.0,,,,,,,,,,,,,,,,,,28,Kameda Department Store,sub-account,,,,,,,,,,
2160,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2160,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2161,,,,,,93,2022-01-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2161,1.0,,,,,,,,,,"January 10th Slip No. 318 Check Co., Ltd.",10B100040,Accounts payable - trade,,,,3992957.0,0.0,O,-,10B100030,Notes payable - trade,,,,3992957.0,0.0,O,-,,,,,,
2161,1.0,,1.0,,,,,,,,,,,3,"Check Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
2161,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2161,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2162,,,,,,94,2022-01-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2162,1.0,,,,,,,,,,"January 10th Slip No. 319 Yamashita Co., Ltd.",10B100040,Accounts payable - trade,,,,406123.0,0.0,O,-,10A100020,Cash and deposits,,,,406123.0,0.0,O,-,,,,,,
2162,1.0,,1.0,,,,,,,,,,,8,"Yamashita Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
2162,1.0,,,,1.0,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,
2162,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2162,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2163,,,,,,138,2022-01-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2163,1.0,,,,,,,,,,Bill Due Date Check,10B100030,Notes payable - trade,,,,2609859.0,0.0,O,-,10A100020,Cash and deposits,,,,2609859.0,0.0,O,-,,,,,,
2163,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1,Mizuho Bank,sub-account,,,,,,,,,,
2163,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2163,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2164,,,,,,142,2022-01-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2164,1.0,,,,,,,,,,Highway Toll,10E201120,Vehicle expenses,,,,3382.0,307.0,S10,Standard 10%,10A100020,Cash and deposits,,,,15683.0,0.0,O,-,,,,,,
2164,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
2164,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2164,2.0,,,,,,,,,,Parking Fee,10E201120,Vehicle expenses,,,,5343.0,485.0,S10,Standard 10%,,,,,,,,,,,,,,,
2164,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
2164,3.0,,,,,,,,,,Highway Toll,10E201120,Vehicle expenses,,,,2223.0,202.0,S10,Standard 10%,,,,,,,,,,,,,,,
2164,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
2164,4.0,,,,,,,,,,Highway Toll,10E201120,Vehicle expenses,,,,4306.0,391.0,S10,Standard 10%,,,,,,,,,,,,,,,
2164,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
2164,5.0,,,,,,,,,,Highway Toll,10E201120,Vehicle expenses,,,,429.0,39.0,S10,Standard 10%,,,,,,,,,,,,,,,
2164,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
2165,,,,,,149,2022-01-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2165,1.0,,,,,,,,,,New Year's party fee,10E200150,Entertainment expenses,,,,12000.0,1090.0,S10,Standard 10%,10A100020,Cash and deposits,,,,12000.0,0.0,O,-,,,,,,
2165,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,
2165,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2166,,,,,,152,2022-01-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2166,1.0,,,,,,,,,,New Year's party fee,10E200150,Entertainment expenses,,,,10000.0,909.0,S10,Standard 10%,10A100020,Cash and deposits,,,,10000.0,0.0,O,-,,,,,,
2166,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
2166,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2167,,,,,,159,2022-01-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2167,1.0,,,,,,,,,,Taxi Fare,10E201230,Travel and transportation expenses,,,,4200.0,381.0,S10,Standard 10%,10A100020,Cash and deposits,,,,4200.0,0.0,O,-,,,,,,
2167,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
2167,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2168,,,,,,162,2022-01-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2168,1.0,,,,,,,,,,Meeting Meal Cost,10E201130,Meeting expenses,,,,24995.0,2272.0,S10,Standard 10%,10A100020,Cash and deposits,,,,24995.0,0.0,O,-,,,,,,
2168,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
2168,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2169,,,,,,168,2022-01-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2169,1.0,,,,,,,,,,Wired (Cable),10E201270,Miscellaneous expenses,,,,6000.0,545.0,S10,Standard 10%,10B100630,Accounts payable - other,,,,48858.0,0.0,O,-,,,,,,
2169,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
2169,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2169,2.0,,,,,,,,,,Security Fee,10E201270,Miscellaneous expenses,,,,42858.0,3896.0,S10,Standard 10%,,,,,,,,,,,,,,,
2169,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
2170,,,,,,33,2022-01-11,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2170,1.0,,,,,,,,,,Rent Payment,10E200720,Rent expenses on land and buildings,,,,320000.0,29090.0,S10,Standard 10%,10A100020,Cash and deposits,,,,320000.0,0.0,O,-,,,,,,
2170,1.0,,,,1.0,,,,,,,,,,,,,,,,,,10,Hokkaido Station Front,sub-account,,,,,,,,,,
2170,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
2170,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2170,2.0,,,,,,,,,,Telephone Cost,10E200180,Communication expenses,,,,176983.0,16089.0,S10,Standard 10%,10A100020,Cash and deposits,,,,176983.0,0.0,O,-,,,,,,
2170,2.0,,,,1.0,,,,,,,,,,,,,,,,,,10,Hokkaido Station Front,sub-account,,,,,,,,,,
2170,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
2170,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2171,,,,,,65,2022-01-11,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
