sequence,level,type,identifier,name,datatype,multiplicity,domain_name,definition,module,table,class_term,id,path,semantic_path,abbreviation_path,label_local,definition_local
4063,3,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Property Plant Equipment,0,(Residual Value) Amount,GE05fm_01,/PE04a/GE05fm_01,$.PPE Depreciation.(Residual Value) Amount.Value,PpeDepre.ResdlValAmt.Val,,
4064,3,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Property Plant Equipment,30,Currency,BS01fr,/PE04a/BS01fr,$.PPE Depreciation.(Residual Value) Amount.Currency,PpeDepre.ResdlValAmt.Cur,,
4065,4,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Property Plant Equipment,30,Currency,BS01fr_01,/PE04a/BS01fr_01,$.PPE Depreciation.(Residual Value) Amount.Currency.Code,PpeDepre.ResdlValAmt.Cur.Cd,,
4066,2,R,,Business Segment,,0..*,,"The reference association to the Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",Property Plant Equipment,4,Business Segment,BS04c8,/PE04a/BS04c8,$.PPE Depreciation.Business Segment,PpeDepre.BusSg,,
4067,3,A,REF,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,Property Plant Equipment,4,Business Segment,BS04c8_01,/PE04a/BS04c8/BS04c8_01,$.PPE Depreciation.Business Segment.Code,PpeDepre.BusSg.Cd,,
4068,3,A,REF,Segment Reference Level,Char,1..1,Char Short,"The hierarchical level of a business segment within the organization, with lower numbers indicating higher levels.",Property Plant Equipment,4,Business Segment,BS04c8_03,/PE04a/BS04c8/BS04c8_03,$.PPE Depreciation.Business Segment.Segment Reference Level,PpeDepre.BusSg.SgRefLevl,,
4069,1,C,,Supplier Type,,,,A class with comprehensive descriptions of supplier classifications based on defined criteria.,Base,16,Supplier Type,BS22f,/BS22f,$.Supplier Type,SuplTyp,,
4070,2,A,PK,ID,Identifier,1..1,Identifier Medium,The unique identifier for the type of supplier.,Base,16,Supplier Type,BS22f_01,/BS22f/BS22f_01,$.Supplier Type.ID,SuplTyp.Id,,
4071,2,A,,Code,Code,0..1,SUPPLIER TYPE CODE,The identifier that categorizes the type of supplier within an organizational system.,Base,16,Supplier Type,BS22f_02,/BS22f/BS22f_02,$.Supplier Type.Code,SuplTyp.Cd,,
4072,2,A,,Name,Name,0..1,Name Medium,"The designation for the category of supplier based on their attributes.
",Base,16,Supplier Type,BS22f_03,/BS22f/BS22f_03,$.Supplier Type.Name,SuplTyp.Nam,,
4073,1,C,,Supplier Type Hierarchy,,,,A class representing the hierarchical categorization of supplier types for organizational and strategic purposes.,Base,16,Supplier Type Hierarchy,BS23a,/BS23a,$.Supplier Type Hierarchy,SuplTypHrchy,,
4074,2,R,,(Child) Supplier Type,,1..1,,"The reference association to the Child Supplier Type class, which is a class with comprehensive descriptions of supplier classifications based on defined criteria.",Base,16,(Child) Supplier Type,BS22g,/BS23a/BS22g,$.Supplier Type Hierarchy.(Child) Supplier Type,SuplTypHrchy.ChldSuplTyp,,
4075,3,A,REF,ID,Identifier,1..1,Identifier Medium,The reference identifier for the type of supplier.,Base,16,(Child) Supplier Type,BS22g_01,/BS23a/BS22g_01,$.Supplier Type Hierarchy.(Child) Supplier Type.ID,SuplTypHrchy.ChldSuplTyp.Id,,
4076,2,R,,(Parent) Supplier Type,,1..1,,"The reference association to the Parent Supplier Type class, which is a class with comprehensive descriptions of supplier classifications based on defined criteria.",Base,16,(Parent) Supplier Type,BS22h,/BS23a/BS22h,$.Supplier Type Hierarchy.(Parent) Supplier Type,SuplTypHrchy.ParntSuplTyp,,
4077,3,A,REF,ID,Identifier,1..1,Identifier Medium,The reference identifier for the type of supplier.,Base,16,(Parent) Supplier Type,BS22h_01,/BS23a/BS22h_01,$.Supplier Type Hierarchy.(Parent) Supplier Type.ID,SuplTypHrchy.ParntSuplTyp.Id,,
4078,1,C,,Supplier Hierarchy,,,,A class that shows the organized relationships among suppliers.,Base,18,Supplier Hierarchy,BS21a,/BS21a,$.Supplier Hierarchy,SuplHrchy,,
4079,2,R,,(Child) Supplier,,1..1,,"The reference association to the Child Supplier class, which is a class containing essential information about suppliers.",Base,0,(Child) Supplier,GE22n,/BS21a/GE22n,$.Supplier Hierarchy.(Child) Supplier,SuplHrchy.ChldSupl,,
4080,3,A,REF,Account ID,Identifier,1..1,Identifier Long,The reference identifier for a supplier account.,Base,0,(Child) Supplier,GE22n_01,/BS21a/GE22n_01,$.Supplier Hierarchy.(Child) Supplier.Account ID,SuplHrchy.ChldSupl.AcntId,,
4081,2,R,,(Parent) Supplier,,1..1,,"The reference association to the Parent Supplier class, which is a class containing essential information about suppliers.",Base,0,(Parent) Supplier,GE22o,/BS21a/GE22o,$.Supplier Hierarchy.(Parent) Supplier,SuplHrchy.ParntSupl,,
4082,3,A,REF,Account ID,Identifier,1..1,Identifier Long,The reference identifier for a supplier account.,Base,0,(Parent) Supplier,GE22o_01,/BS21a/GE22o_01,$.Supplier Hierarchy.(Parent) Supplier.Account ID,SuplHrchy.ParntSupl.AcntId,,
4083,1,C,,Supplier Master,,,,,Base,18,Supplier Master,BS19f,/BS19f,$.Supplier Master,SuplMastr,,
4084,2,A,,Terms Discount Percentage,Decimal,0..1,Percent,The percentage of discount offered by a supplier when payment is made within the specified discount days.,Base,18,Supplier Master,BS19f_03,/BS19f/BS19f_03,$.Supplier Master.Terms Discount Percentage,SuplMastr.TermsDscntPerc,,
4085,2,A,,Terms Discount Days,Integer,0..1,INTEGER,"The number of days from the invoice date that the customer is eligible for the discount if payment is made.
",Base,18,Supplier Master,BS19f_04,/BS19f/BS19f_04,$.Supplier Master.Terms Discount Days,SuplMastr.TermsDscntDays,,
4086,2,A,,Terms Due Days,Integer,0..1,INTEGER,The standard time period in days before a customer's payment is considered overdue.,Base,18,Supplier Master,BS19f_05,/BS19f/BS19f_05,$.Supplier Master.Terms Due Days,SuplMastr.TermsDDays,,
4087,2,A,,Inactive Date,Date,0..1,DATE,"The date marking the change of a supplier's status to inactive due to factors such as credit limit exceedance, legal constraints, contract cessation, or insolvency.",Base,18,Supplier Master,BS19f_06,/BS19f/BS19f_06,$.Supplier Master.Inactive Date,SuplMastr.InctvDt,,
4088,2,C,,Activities,,0..1,,"A class capturing a record of system user actions within an auditee's system, which includes instances of entry, approval, last modification, and posting of data or transactions.",Base,0,Activities,GE08a3,/BS19f/GE08a3,$.Supplier Master.Activities,SuplMastr.Acts,,
4089,3,C,,(Approved) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Base,0,(Approved) Activity,GE09ds,/BS19f/GE09ds,$.Supplier Master.Activities.(Approved) Activity,SuplMastr.Acts.ApprvAct,,
4090,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Base,0,(Approved) Activity,GE09ds_01,/BS19f/GE09ds_01,$.Supplier Master.Activities.(Approved) Activity.Date,SuplMastr.Acts.ApprvAct.Dt,,
4091,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Base,0,(Approved) Activity,GE09ds_02,/BS19f/GE09ds_02,$.Supplier Master.Activities.(Approved) Activity.Time,SuplMastr.Acts.ApprvAct.Tm,,
4092,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Base,0,User,GE18dt,/BS19f/GE18dt,$.Supplier Master.Activities.(Approved) Activity.User,SuplMastr.Acts.ApprvAct.Usr,,
4093,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Base,0,User,GE18dt_01,/BS19f/GE18dt_01,$.Supplier Master.Activities.(Approved) Activity.User.ID,SuplMastr.Acts.ApprvAct.Usr.Id,,
4094,3,C,,(Created) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Base,0,(Created) Activity,GE09dt,/BS19f/GE09dt,$.Supplier Master.Activities.(Created) Activity,SuplMastr.Acts.CrtdAct,,
4095,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Base,0,(Created) Activity,GE09dt_01,/BS19f/GE09dt_01,$.Supplier Master.Activities.(Created) Activity.Date,SuplMastr.Acts.CrtdAct.Dt,,
4096,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Base,0,(Created) Activity,GE09dt_02,/BS19f/GE09dt_02,$.Supplier Master.Activities.(Created) Activity.Time,SuplMastr.Acts.CrtdAct.Tm,,
4097,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Base,0,User,GE18du,/BS19f/GE18du,$.Supplier Master.Activities.(Created) Activity.User,SuplMastr.Acts.CrtdAct.Usr,,
4098,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Base,0,User,GE18du_01,/BS19f/GE18du_01,$.Supplier Master.Activities.(Created) Activity.User.ID,SuplMastr.Acts.CrtdAct.Usr.Id,,
4099,3,C,,(Last Modified) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Base,0,(Last Modified) Activity,GE09du,/BS19f/GE09du,$.Supplier Master.Activities.(Last Modified) Activity,SuplMastr.Acts.LastMdfdAct,,
4100,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Base,0,(Last Modified) Activity,GE09du_01,/BS19f/GE09du_01,$.Supplier Master.Activities.(Last Modified) Activity.Date,SuplMastr.Acts.LastMdfdAct.Dt,,
4101,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Base,0,(Last Modified) Activity,GE09du_02,/BS19f/GE09du_02,$.Supplier Master.Activities.(Last Modified) Activity.Time,SuplMastr.Acts.LastMdfdAct.Tm,,
4102,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Base,0,User,GE18dv,/BS19f/GE18dv,$.Supplier Master.Activities.(Last Modified) Activity.User,SuplMastr.Acts.LastMdfdAct.Usr,,
4103,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Base,0,User,GE18dv_01,/BS19f/GE18dv_01,$.Supplier Master.Activities.(Last Modified) Activity.User.ID,SuplMastr.Acts.LastMdfdAct.Usr.Id,,
4104,3,C,,(Posted) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Base,0,(Posted) Activity,GE09dv,/BS19f/GE09dv,$.Supplier Master.Activities.(Posted) Activity,SuplMastr.Acts.PstdAct,,
4105,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Base,0,(Posted) Activity,GE09dv_01,/BS19f/GE09dv_01,$.Supplier Master.Activities.(Posted) Activity.Date,SuplMastr.Acts.PstdAct.Dt,,
4106,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Base,0,(Posted) Activity,GE09dv_02,/BS19f/GE09dv_02,$.Supplier Master.Activities.(Posted) Activity.Time,SuplMastr.Acts.PstdAct.Tm,,
4107,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Base,0,User,GE18dw,/BS19f/GE18dw,$.Supplier Master.Activities.(Posted) Activity.User,SuplMastr.Acts.PstdAct.Usr,,
4108,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Base,0,User,GE18dw_01,/BS19f/GE18dw_01,$.Supplier Master.Activities.(Posted) Activity.User.ID,SuplMastr.Acts.PstdAct.Usr.Id,,
4109,2,C,,(Total Credit Limit) Amount,,0..1,,A class that specifies a value of money in a given currency.,Base,0,(Total Credit Limit) Amount,GE05fn,/BS19f/GE05fn,$.Supplier Master.(Total Credit Limit) Amount,SuplMastr.TtlCrLmtAmt,,
4110,3,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Base,0,(Total Credit Limit) Amount,GE05fn_01,/BS19f/GE05fn_01,$.Supplier Master.(Total Credit Limit) Amount.Value,SuplMastr.TtlCrLmtAmt.Val,,
4111,3,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Base,30,Currency,BS01fs,/BS19f/BS01fs,$.Supplier Master.(Total Credit Limit) Amount.Currency,SuplMastr.TtlCrLmtAmt.Cur,,
4112,4,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Base,30,Currency,BS01fs_01,/BS19f/BS01fs_01,$.Supplier Master.(Total Credit Limit) Amount.Currency.Code,SuplMastr.TtlCrLmtAmt.Cur.Cd,,
4113,2,C,,(Transaction Credit Limit) Amount,,0..1,,A class that specifies a value of money in a given currency.,Base,0,(Transaction Credit Limit) Amount,GE05fo,/BS19f/GE05fo,$.Supplier Master.(Transaction Credit Limit) Amount,SuplMastr.TrnscCrLmtAmt,,
4114,3,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Base,0,(Transaction Credit Limit) Amount,GE05fo_01,/BS19f/GE05fo_01,$.Supplier Master.(Transaction Credit Limit) Amount.Value,SuplMastr.TrnscCrLmtAmt.Val,,
4115,3,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Base,30,Currency,BS01ft,/BS19f/BS01ft,$.Supplier Master.(Transaction Credit Limit) Amount.Currency,SuplMastr.TrnscCrLmtAmt.Cur,,
4116,4,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Base,30,Currency,BS01ft_01,/BS19f/BS01ft_01,$.Supplier Master.(Transaction Credit Limit) Amount.Currency.Code,SuplMastr.TrnscCrLmtAmt.Cur.Cd,,
4117,1,C,,Ledger Account Hierarchy,,,,A class records the structural relationships between individual ledger accounts.,Base,20,Ledger Account Hierarchy,BS29a,/BS29a,$.Ledger Account Hierarchy,LedgrAcntHrchy,,
4118,2,R,,(Child) Ledger Account,,1..1,,"The reference association to the Child Ledger Account class, which is a class stores information about General Ledger accounts.",Base,0,(Child) Ledger Account,GE24cS,/BS29a/GE24cS,$.Ledger Account Hierarchy.(Child) Ledger Account,LedgrAcntHrchy.ChldLedgrAcnt,,
4119,3,A,REF,Account Number,Identifier,1..1,LEDGER ACCOUNT NUMBER,"The reference identifier assigned to a general ledger account, categorically coded to align with established accounting principles and the specific characteristics of the business.",Base,0,(Child) Ledger Account,GE24cS_01,/BS29a/GE24cS_01,$.Ledger Account Hierarchy.(Child) Ledger Account.Account Number,LedgrAcntHrchy.ChldLedgrAcnt.AcntNr,,
4120,2,R,,(Parent) Ledger Account,,1..1,,"The reference association to the Parent Ledger Account class, which is a class stores information about General Ledger accounts.",Base,0,(Parent) Ledger Account,GE24cT,/BS29a/GE24cT,$.Ledger Account Hierarchy.(Parent) Ledger Account,LedgrAcntHrchy.ParntLedgrAcnt,,
4121,3,A,REF,Account Number,Identifier,1..1,LEDGER ACCOUNT NUMBER,"The reference identifier assigned to a general ledger account, categorically coded to align with established accounting principles and the specific characteristics of the business.",Base,0,(Parent) Ledger Account,GE24cT_01,/BS29a/GE24cT_01,$.Ledger Account Hierarchy.(Parent) Ledger Account.Account Number,LedgrAcntHrchy.ParntLedgrAcnt.AcntNr,,
4122,1,C,,Ledger Account Master,,,,,Base,20,Ledger Account Master,BS28i,/BS28i,$.Ledger Account Master,LedgrAcntMastr,,
4123,2,A,,Financial Statement Caption,Char,0..1,Char Long,"The label utilized within financial statements to aggregate and present related financial account details, facilitating the organization and understanding of a company's financial data as reported in its financial statements.",Base,20,Ledger Account Master,BS28i_01,/BS28i/BS28i_01,$.Ledger Account Master.Financial Statement Caption,LedgrAcntMastr.FnnclSttmnCaptn,,
4124,1,C,,Accounting Period,,,,"A specific duration within a fiscal year, delineated by its beginning and ending dates. It serves as the timeframe during which business transactions and entries are accumulated and organized into financial statements and reports.",Base,22,Accounting Period,BS03a0,/BS03a0,$.Accounting Period,AccntPer,,
4125,2,A,PK,Fiscal Year,Identifier,1..1,YEAR,"The year for which financial records are kept, expressed in four digits.",Base,22,Accounting Period,BS03a0_01,/BS03a0/BS03a0_01,$.Accounting Period.Fiscal Year,AccntPer.FiscYr,,
