sequence,level,type,identifier,name,datatype,multiplicity,domain_name,definition,module,table,class_term,id,path,semantic_path,abbreviation_path,label_local,definition_local
3354,3,A,REF,ID,Identifier,1..1,Identifier Medium,The reference identifier for an employee.,Sales,8,(Salesperson) Employee,BS14f_01,/SL05h/BS14f_01,$.Sales Order.(Salesperson) Employee.ID,SalOrd.SalspEmp.Id,,
3355,2,C,,Sales Order Line,,0..*,,A class representing the detailed specifications for goods or services requested in a sales order.,Sales,78,Sales Order Line,SL06h,/SL05h/SL06h,$.Sales Order.Sales Order Line,SalOrd.SalOrdLn,,
3356,3,R,,(Dispatch Organization) Business Segment,,0..1,,"The reference association to the Dispatch Organization Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",Sales,4,(Dispatch Organization) Business Segment,BS04bM,/SL05h/SL06h/BS04bM,$.Sales Order.Sales Order Line.(Dispatch Organization) Business Segment,SalOrd.SalOrdLn.DsptcOrgnzBusSg,,
3357,4,A,REF,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,Sales,4,(Dispatch Organization) Business Segment,BS04bM_01,/SL05h/SL06h/BS04bM_01,$.Sales Order.Sales Order Line.(Dispatch Organization) Business Segment.Code,SalOrd.SalOrdLn.DsptcOrgnzBusSg.Cd,,
3358,4,A,REF,Segment Reference Level,Char,1..1,Char Short,"The hierarchical level of a business segment within the organization, with lower numbers indicating higher levels.",Sales,4,(Dispatch Organization) Business Segment,BS04bM_03,/SL05h/SL06h/BS04bM_03,$.Sales Order.Sales Order Line.(Dispatch Organization) Business Segment.Segment Reference Level,SalOrd.SalOrdLn.DsptcOrgnzBusSg.SgRefLevl,,
3359,3,R,,Sales Contract,,0..1,,"A legal agreement between a seller and a buyer related to the sale of goods or services, specifying the obligations and rights of both parties involved in the transaction.",Sales,72,Sales Contract,SL01m,/SL05h/SL06h/SL01m,$.Sales Order.Sales Order Line.Sales Contract,SalOrd.SalOrdLn.SalContr,,
3360,3,R,,Sales Contract Line,,0..1,,"The reference association to the Sales Contract Line class, which is a class representing the specifics of goods or services agreed upon in a sales contract.",Sales,74,Sales Contract Line,SL02h,/SL05h/SL06h/SL02h,$.Sales Order.Sales Order Line.Sales Contract Line,SalOrd.SalOrdLn.SalContrLn,,
3361,1,C,,Employee,,,,A class that holds individual employee details within a specific accounting entity.,Base,8,Employee,BS14g,/BS14g,$.Employee,Emp,,
3362,2,A,PK,ID,Identifier,1..1,Identifier Medium,The unique identifier for an employee.,Base,8,Employee,BS14g_01,/BS14g/BS14g_01,$.Employee.ID,Emp.Id,,
3363,2,A,,Code,Char,0..1,Char Medium,"The unique identification code assigned to an employee, which remains singular across various roles or departments within the organization.",Base,8,Employee,BS14g_02,/BS14g/BS14g_02,$.Employee.Code,Emp.Cd,,
3364,2,A,,Name,Name,0..1,Name Medium,The name of an individual employed by an organization.,Base,8,Employee,BS14g_03,/BS14g/BS14g_03,$.Employee.Name,Emp.Nam,,
3365,2,A,,Type Code,Char,0..1,Char Medium,The classification assigned to employees to represent their employment status.,Base,8,Employee,BS14g_05,/BS14g/BS14g_05,$.Employee.Type Code,Emp.TypCd,,
3366,2,A,,Type Name,Name,0..1,Name Short,The category that describes an employee's work arrangement or status with an organization.,Base,8,Employee,BS14g_06,/BS14g/BS14g_06,$.Employee.Type Name,Emp.TypNam,,
3367,2,A,,Job Title,Char,0..1,Char Medium,"The official designation assigned to an employee within an organization, reflecting their duties and responsibilities.",Base,8,Employee,BS14g_07,/BS14g/BS14g_07,$.Employee.Job Title,Emp.JbTtl,,
3368,2,A,,Academic Degree,Char,0..1,Char Medium,The highest level of academic qualification obtained by an employee.,Base,8,Employee,BS14g_08,/BS14g/BS14g_08,$.Employee.Academic Degree,Emp.AcadDegr,,
3369,2,A,,Employment Date,Date,0..1,DATE,The date an individual officially began their period of employment with an organization.,Base,8,Employee,BS14g_09,/BS14g/BS14g_09,$.Employee.Employment Date,Emp.EmplmntDt,,
3370,2,A,,Termination Date,Date,0..1,DATE,The date on which an employee's contract ceases to be effective or the date the employee ceases working in a particular department.,Base,8,Employee,BS14g_10,/BS14g/BS14g_10,$.Employee.Termination Date,Emp.TermnDt,,
3371,2,R,,(Department) Business Segment,,0..1,,"The reference association to the Department Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",Base,4,(Department) Business Segment,BS04bN,/BS14g/BS04bN,$.Employee.(Department) Business Segment,Emp.DeprtBusSg,,
3372,3,A,REF,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,Base,4,(Department) Business Segment,BS04bN_01,/BS14g/BS04bN_01,$.Employee.(Department) Business Segment.Code,Emp.DeprtBusSg.Cd,,
3373,3,A,REF,Segment Reference Level,Char,1..1,Char Short,"The hierarchical level of a business segment within the organization, with lower numbers indicating higher levels.",Base,4,(Department) Business Segment,BS04bN_03,/BS14g/BS04bN_03,$.Employee.(Department) Business Segment.Segment Reference Level,Emp.DeprtBusSg.SgRefLevl,,
3374,2,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Base,10,User,BS29cX,/BS14g/BS29cX,$.Employee.User,Emp.Usr,,
3375,3,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Base,10,User,BS29cX_01,/BS14g/BS29cX_01,$.Employee.User.ID,Emp.Usr.Id,,
3376,1,C,,Sales Invoice,,,,A class representing a document that details charges for goods or services delivered to a customer within a specified period.,Sales,80,Sales Invoice,SL03r,/SL03r,$.Sales Invoice,SalInvoi,,
3377,2,R,,Customer,,0..1,,"The reference association to the Customer class, which is a class holds basic and broad details about customers.",Sales,14,Customer,BS07l,/SL03r/BS07l,$.Sales Invoice.Customer,SalInvoi.Cust,,
3378,3,A,REF,Account ID,Identifier,1..1,Identifier Long,The reference identifier for a customer account.,Sales,14,Customer,BS07l_01,/SL03r/BS07l_01,$.Sales Invoice.Customer.Account ID,SalInvoi.Cust.AcntId,,
3379,2,C,,Sales Invoice Line,,0..*,,A class representing detailed charges for individual goods or services delivered as listed on a sales invoice.,Sales,82,Sales Invoice Line,SL04f,/SL03r/SL04f,$.Sales Invoice.Sales Invoice Line,SalInvoi.SalInvoiLn,,
3380,3,R,,Sales Order,,0..1,,"The reference association to the Sales Order class, which is a class representing a formal request from a customer for the delivery of goods or services within a specified period.",Sales,76,Sales Order,SL05i,/SL03r/SL04f/SL05i,$.Sales Invoice.Sales Invoice Line.Sales Order,SalInvoi.SalInvoiLn.SalOrd,,
3381,3,R,,Sales Order Line,,0..1,,"The reference association to the Sales Order Line class, which is a class representing the detailed specifications for goods or services requested in a sales order.",Sales,78,Sales Order Line,SL06i,/SL03r/SL04f/SL06i,$.Sales Invoice.Sales Invoice Line.Sales Order Line,SalInvoi.SalInvoiLn.SalOrdLn,,
3382,1,C,,Sales Shipment Made,,,,A class capturing the details of goods shipped to customers in fulfillment of sales orders within a specified period.,Sales,84,Sales Shipment Made,SL08a,/SL08a,$.Sales Shipment Made,SalShpMad,,
3383,2,A,PK,ID,Identifier,1..1,Identifier Long,The unique identifier for a shipment.,Sales,84,Sales Shipment Made,SL08a_01,/SL08a/SL08a_01,$.Sales Shipment Made.ID,SalShpMad.Id,,
3384,2,A,,Number,Char,0..1,Char Long,The number for a specific sales shipment.,Sales,84,Sales Shipment Made,SL08a_02,/SL08a/SL08a_02,$.Sales Shipment Made.Number,SalShpMad.Nr,,
3385,2,A,,Date,Date,0..1,DATE,The date on which goods were shipped to the buyer.,Sales,84,Sales Shipment Made,SL08a_03,/SL08a/SL08a_03,$.Sales Shipment Made.Date,SalShpMad.Dt,,
3386,2,A,,Reference Number,Char,0..1,Char Long,"The number for a specific shipment, such as a company reference or an official waybill number from a logistics company.",Sales,84,Sales Shipment Made,SL08a_04,/SL08a/SL08a_04,$.Sales Shipment Made.Reference Number,SalShpMad.RefNr,,
3387,2,A,,Shipping Method,Char,0..1,Char Medium,"The specific process or service selected to convey goods from sender to receiver, applicable to both outbound and inbound logistics.",Sales,84,Sales Shipment Made,SL08a_05,/SL08a/SL08a_05,$.Sales Shipment Made.Shipping Method,SalShpMad.ShpngMethd,,
3388,2,A,,Shipping Company,Name,0..1,Name Short,"A shipping company is an entity engaged in the transportation of goods across various modes of transport, providing logistical and support services to ensure safe and timely delivery.",Sales,84,Sales Shipment Made,SL08a_06,/SL08a/SL08a_06,$.Sales Shipment Made.Shipping Company,SalShpMad.ShpngCmpny,,
3389,2,A,,Adjustment Indicator,Indicator,0..1,Indicator,The indicator signifying that the transaction reflects a shipment adjustment rather than the original shipment.,Sales,84,Sales Shipment Made,SL08a_07,/SL08a/SL08a_07,$.Sales Shipment Made.Adjustment Indicator,SalShpMad.AdjInd,,
3390,2,A,,Adjustment Description,Text,0..1,Text Medium,"Textual clarification provided when changes are made to a recorded shipment, specifying the cause and nature of the adjustment.",Sales,84,Sales Shipment Made,SL08a_08,/SL08a/SL08a_08,$.Sales Shipment Made.Adjustment Description,SalShpMad.AdjDscr,,
3391,2,R,,Accounting Period,,0..1,,"A specific duration within a fiscal year, delineated by its beginning and ending dates. It serves as the timeframe during which business transactions and entries are accumulated and organized into financial statements and reports.",Sales,22,Accounting Period,BS01s,/SL08a/BS01s,$.Sales Shipment Made.Accounting Period,SalShpMad.AccntPer,,
3392,3,A,REF,Fiscal Year,Identifier,1..1,YEAR,"The year for which financial records are kept, expressed in four digits.",Sales,22,Accounting Period,BS01s_01,/SL08a/BS01s_01,$.Sales Shipment Made.Accounting Period.Fiscal Year,SalShpMad.AccntPer.FiscYr,,
3393,3,A,REF,ID,Identifier,1..1,PERIOD IDENTIFIER,The span of time covered by an accounting record.,Sales,22,Accounting Period,BS01s_02,/SL08a/BS01s_02,$.Sales Shipment Made.Accounting Period.ID,SalShpMad.AccntPer.Id,,
3394,2,R,,(Dispatch Organization) Business Segment,,0..1,,"The reference association to the Dispatch Organization Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",Sales,4,(Dispatch Organization) Business Segment,BS04bO,/SL08a/BS04bO,$.Sales Shipment Made.(Dispatch Organization) Business Segment,SalShpMad.DsptcOrgnzBusSg,,
3395,3,A,REF,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,Sales,4,(Dispatch Organization) Business Segment,BS04bO_01,/SL08a/BS04bO_01,$.Sales Shipment Made.(Dispatch Organization) Business Segment.Code,SalShpMad.DsptcOrgnzBusSg.Cd,,
3396,3,A,REF,Segment Reference Level,Char,1..1,Char Short,"The hierarchical level of a business segment within the organization, with lower numbers indicating higher levels.",Sales,4,(Dispatch Organization) Business Segment,BS04bO_03,/SL08a/BS04bO_03,$.Sales Shipment Made.(Dispatch Organization) Business Segment.Segment Reference Level,SalShpMad.DsptcOrgnzBusSg.SgRefLevl,,
3397,2,R,,Customer,,0..1,,"The reference association to the Customer class, which is a class holds basic and broad details about customers.",Sales,14,Customer,BS07m,/SL08a/BS07m,$.Sales Shipment Made.Customer,SalShpMad.Cust,,
3398,3,A,REF,Account ID,Identifier,1..1,Identifier Long,The reference identifier for a customer account.,Sales,14,Customer,BS07m_01,/SL08a/BS07m_01,$.Sales Shipment Made.Customer.Account ID,SalShpMad.Cust.AcntId,,
3399,2,R,,Sales Order,,0..1,,"The reference association to the Sales Order class, which is a class representing a formal request from a customer for the delivery of goods or services within a specified period.",Sales,76,Sales Order,SL05j,/SL08a/SL05j,$.Sales Shipment Made.Sales Order,SalShpMad.SalOrd,,
3400,2,C,,Activities,,0..1,,"A class capturing a record of system user actions within an auditee's system, which includes instances of entry, approval, last modification, and posting of data or transactions.",Sales,0,Activities,GE02v,/SL08a/GE02v,$.Sales Shipment Made.Activities,SalShpMad.Acts,,
3401,3,C,,(Approved) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Sales,0,(Approved) Activity,GE03cW,/SL08a/GE03cW,$.Sales Shipment Made.Activities.(Approved) Activity,SalShpMad.Acts.ApprvAct,,
3402,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Sales,0,(Approved) Activity,GE03cW_01,/SL08a/GE03cW_01,$.Sales Shipment Made.Activities.(Approved) Activity.Date,SalShpMad.Acts.ApprvAct.Dt,,
3403,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Sales,0,(Approved) Activity,GE03cW_02,/SL08a/GE03cW_02,$.Sales Shipment Made.Activities.(Approved) Activity.Time,SalShpMad.Acts.ApprvAct.Tm,,
3404,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Sales,10,User,BS29cY,/SL08a/BS29cY,$.Sales Shipment Made.Activities.(Approved) Activity.User,SalShpMad.Acts.ApprvAct.Usr,,
3405,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Sales,10,User,BS29cY_01,/SL08a/BS29cY_01,$.Sales Shipment Made.Activities.(Approved) Activity.User.ID,SalShpMad.Acts.ApprvAct.Usr.Id,,
3406,3,C,,(Created) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Sales,0,(Created) Activity,GE03cX,/SL08a/GE03cX,$.Sales Shipment Made.Activities.(Created) Activity,SalShpMad.Acts.CrtdAct,,
3407,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Sales,0,(Created) Activity,GE03cX_01,/SL08a/GE03cX_01,$.Sales Shipment Made.Activities.(Created) Activity.Date,SalShpMad.Acts.CrtdAct.Dt,,
3408,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Sales,0,(Created) Activity,GE03cX_02,/SL08a/GE03cX_02,$.Sales Shipment Made.Activities.(Created) Activity.Time,SalShpMad.Acts.CrtdAct.Tm,,
3409,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Sales,10,User,BS29cZ,/SL08a/BS29cZ,$.Sales Shipment Made.Activities.(Created) Activity.User,SalShpMad.Acts.CrtdAct.Usr,,
3410,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Sales,10,User,BS29cZ_01,/SL08a/BS29cZ_01,$.Sales Shipment Made.Activities.(Created) Activity.User.ID,SalShpMad.Acts.CrtdAct.Usr.Id,,
3411,3,C,,(Last Modified) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Sales,0,(Last Modified) Activity,GE03cY,/SL08a/GE03cY,$.Sales Shipment Made.Activities.(Last Modified) Activity,SalShpMad.Acts.LastMdfdAct,,
3412,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Sales,0,(Last Modified) Activity,GE03cY_01,/SL08a/GE03cY_01,$.Sales Shipment Made.Activities.(Last Modified) Activity.Date,SalShpMad.Acts.LastMdfdAct.Dt,,
3413,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Sales,0,(Last Modified) Activity,GE03cY_02,/SL08a/GE03cY_02,$.Sales Shipment Made.Activities.(Last Modified) Activity.Time,SalShpMad.Acts.LastMdfdAct.Tm,,
3414,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Sales,10,User,BS29c0,/SL08a/BS29c0,$.Sales Shipment Made.Activities.(Last Modified) Activity.User,SalShpMad.Acts.LastMdfdAct.Usr,,
3415,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Sales,10,User,BS29c0_01,/SL08a/BS29c0_01,$.Sales Shipment Made.Activities.(Last Modified) Activity.User.ID,SalShpMad.Acts.LastMdfdAct.Usr.Id,,
3416,3,C,,(Posted) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Sales,0,(Posted) Activity,GE03cZ,/SL08a/GE03cZ,$.Sales Shipment Made.Activities.(Posted) Activity,SalShpMad.Acts.PstdAct,,
3417,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Sales,0,(Posted) Activity,GE03cZ_01,/SL08a/GE03cZ_01,$.Sales Shipment Made.Activities.(Posted) Activity.Date,SalShpMad.Acts.PstdAct.Dt,,
