sequence,level,type,identifier,name,datatype,multiplicity,domain_name,definition,module,table,class_term,id,path,semantic_path,abbreviation_path,label_local,definition_local,xpath
6611,2,A,,Debit or Credit Code,Code,0..1,DEBIT CREDIT CODE,"A code that classifies a transaction as either increasing assets and expenses, denoted  by 'D' for debit, or increasing liabilities, equity, and revenues, denoted by 'C' for credit.",Accounts Payable,91,Account Payable Payment Made,AP05c_06,/AP05c/AP05c_06,$.Account Payable Payment Made.Debit or Credit Code,AcntPblPayMad.DbOrCrCd,,,
6612,2,A,,Remark,Text,0..1,Text Medium,Annotations or supplemental information for the payments made in accounts payable.,Accounts Payable,91,Account Payable Payment Made,AP05c_07,/AP05c/AP05c_07,$.Account Payable Payment Made.Remark,AcntPblPayMad.Remrk,,,
6613,2,R,,Accounting Period,,0..1,,"A specific duration within a fiscal year, delineated by its beginning and ending dates. It serves as the timeframe during which business transactions and entries are accumulated and organized into financial statements and reports.",Accounts Payable,22,Accounting Period,BS01al,/AP05c/BS01al,$.Account Payable Payment Made.Accounting Period,AcntPblPayMad.AccntPer,,,
6614,3,A,REF,Fiscal Year,Identifier,1..1,YEAR,"The year for which financial records are kept, expressed in four digits.",Accounts Payable,22,Accounting Period,BS01al_01,/AP05c/BS01al_01,$.Account Payable Payment Made.Accounting Period.Fiscal Year,AcntPblPayMad.AccntPer.FiscYr,,,
6615,3,A,REF,ID,Identifier,1..1,PERIOD IDENTIFIER,The span of time covered by an accounting record.,Accounts Payable,22,Accounting Period,BS01al_02,/AP05c/BS01al_02,$.Account Payable Payment Made.Accounting Period.ID,AcntPblPayMad.AccntPer.Id,,,
6616,2,R,,General Ledger Journal Entry Line,,0..1,,"The reference association to the General Ledger Journal Entry Line class, which is a class represents a single entry within the General Ledger, containing detailed information about a specific financial transaction or account activity.",Accounts Payable,52,General Ledger Journal Entry Line,GL03p,/AP05c/GL03p,$.Account Payable Payment Made.General Ledger Journal Entry Line,AcntPblPayMad.GenrLedgrJrnEntryLn,,,
6617,3,A,REF,Journal ID,Identifier,1..1,Identifier Long,"Unique identifier for each journal entry line.
",Accounts Payable,52,General Ledger Journal Entry Line,GL03p_01,/AP05c/GL03p_01,$.Account Payable Payment Made.General Ledger Journal Entry Line.Journal ID,AcntPblPayMad.GenrLedgrJrnEntryLn.JrnId,,,
6618,2,R,,(Credit) Ledger Account,,0..1,,"The reference association to the Credit Ledger Account class, which is a class stores information about General Ledger accounts.",Accounts Payable,20,(Credit) Ledger Account,BS23dF,/AP05c/BS23dF,$.Account Payable Payment Made.(Credit) Ledger Account,AcntPblPayMad.CrdtLedgrAcnt,,,
6619,3,A,REF,Account Number,Identifier,1..1,LEDGER ACCOUNT NUMBER,"The reference identifier assigned to a general ledger account, categorically coded to align with established accounting principles and the specific characteristics of the business.",Accounts Payable,20,(Credit) Ledger Account,BS23dF_01,/AP05c/BS23dF_01,$.Account Payable Payment Made.(Credit) Ledger Account.Account Number,AcntPblPayMad.CrdtLedgrAcnt.AcntNr,,,
6620,2,R,,(Debit) Ledger Account,,0..1,,"The reference association to the Debit Ledger Account class, which is a class stores information about General Ledger accounts.",Accounts Payable,20,(Debit) Ledger Account,BS23eG,/AP05c/BS23eG,$.Account Payable Payment Made.(Debit) Ledger Account,AcntPblPayMad.DebtLedgrAcnt,,,
6621,3,A,REF,Account Number,Identifier,1..1,LEDGER ACCOUNT NUMBER,"The reference identifier assigned to a general ledger account, categorically coded to align with established accounting principles and the specific characteristics of the business.",Accounts Payable,20,(Debit) Ledger Account,BS23eG_01,/AP05c/BS23eG_01,$.Account Payable Payment Made.(Debit) Ledger Account.Account Number,AcntPblPayMad.DebtLedgrAcnt.AcntNr,,,
6622,2,R,,Project,,0..1,,"The reference association to the Project class, which is a class designed for specific projects that can vary from construction to research and may receive public or private funding. It methodically logs key information such as organizational hierarchy, strategic approaches, processes, steps taken, records, budgetary outlines, actual expenses, and the progress made toward set goals.",Accounts Payable,36,Project,BS29t,/AP05c/BS29t,$.Account Payable Payment Made.Project,AcntPblPayMad.Proj,,,
6623,3,A,REF,ID,Identifier,1..1,Identifier Medium,The reference identifier for a project.,Accounts Payable,36,Project,BS29t_01,/AP05c/BS29t_01,$.Account Payable Payment Made.Project.ID,AcntPblPayMad.Proj.Id,,,
6624,2,R,,Purchase Contract,,0..1,,"The reference association to the Purchase Contract class, which is a class representing an agreement with a vendor for the provision of goods or services within a specified period.",Accounts Payable,104,Purchase Contract,PR03h,/AP05c/PR03h,$.Account Payable Payment Made.Purchase Contract,AcntPblPayMad.PurContr,,,
6625,3,A,REF,ID,Identifier,1..1,Identifier Medium,The reference identifier for a contract.,Accounts Payable,0,Purchase Contract,PR03h_GE11_01,/AP05c/PR03h_GE11_01,$.Account Payable Payment Made.Purchase Contract.ID,AcntPblPayMad.PurContr.Id,,,
6626,2,R,,Settlement Method,,0..1,,"The reference association to the Settlement Method class, which is a class describing various methodologies adopted by the business to settle transactions, which can range from cash payments to bank transfers.",Accounts Payable,28,Settlement Method,BS27y,/AP05c/BS27y,$.Account Payable Payment Made.Settlement Method,AcntPblPayMad.SetlMethd,,,
6627,3,A,REF,Code,Identifier,1..1,Identifier Medium,The unique code describing how a transaction is settled.,Accounts Payable,28,Settlement Method,BS27y_01,/AP05c/BS27y_01,$.Account Payable Payment Made.Settlement Method.Code,AcntPblPayMad.SetlMethd.Cd,,,
6628,2,R,,Supplier,,0..1,,"The reference association to the Supplier class, which is a class containing essential information about suppliers.",Accounts Payable,18,Supplier,BS11a4,/AP05c/BS11a4,$.Account Payable Payment Made.Supplier,AcntPblPayMad.Supl,,,
6629,3,A,REF,Account ID,Identifier,1..1,Identifier Long,The reference identifier for a supplier account.,Accounts Payable,18,Supplier,BS11a4_01,/AP05c/BS11a4_01,$.Account Payable Payment Made.Supplier.Account ID,AcntPblPayMad.Supl.AcntId,,,
6630,2,C,,Activities,,0..1,,"A class capturing a record of system user actions within an auditee's system, which includes instances of entry, approval, last modification, and posting of data or transactions.",Accounts Payable,0,Activities,GE02al,/AP05c/GE02al,$.Account Payable Payment Made.Activities,AcntPblPayMad.Acts,,,
6631,3,C,,(Approved) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Accounts Payable,0,(Approved) Activity,GE03gO,/AP05c/GE03gO,$.Account Payable Payment Made.Activities.(Approved) Activity,AcntPblPayMad.Acts.ApprvAct,,,
6632,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Accounts Payable,0,(Approved) Activity,GE03gO_01,/AP05c/GE03gO_01,$.Account Payable Payment Made.Activities.(Approved) Activity.Date,AcntPblPayMad.Acts.ApprvAct.Dt,,,
6633,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Accounts Payable,0,(Approved) Activity,GE03gO_02,/AP05c/GE03gO_02,$.Account Payable Payment Made.Activities.(Approved) Activity.Time,AcntPblPayMad.Acts.ApprvAct.Tm,,,
6634,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Accounts Payable,10,User,BS17gS,/AP05c/BS17gS,$.Account Payable Payment Made.Activities.(Approved) Activity.User,AcntPblPayMad.Acts.ApprvAct.Usr,,,
6635,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Accounts Payable,10,User,BS17gS_01,/AP05c/BS17gS_01,$.Account Payable Payment Made.Activities.(Approved) Activity.User.ID,AcntPblPayMad.Acts.ApprvAct.Usr.Id,,,
6636,3,C,,(Created) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Accounts Payable,0,(Created) Activity,GE03gP,/AP05c/GE03gP,$.Account Payable Payment Made.Activities.(Created) Activity,AcntPblPayMad.Acts.CrtdAct,,,
6637,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Accounts Payable,0,(Created) Activity,GE03gP_01,/AP05c/GE03gP_01,$.Account Payable Payment Made.Activities.(Created) Activity.Date,AcntPblPayMad.Acts.CrtdAct.Dt,,,
6638,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Accounts Payable,0,(Created) Activity,GE03gP_02,/AP05c/GE03gP_02,$.Account Payable Payment Made.Activities.(Created) Activity.Time,AcntPblPayMad.Acts.CrtdAct.Tm,,,
6639,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Accounts Payable,10,User,BS17gT,/AP05c/BS17gT,$.Account Payable Payment Made.Activities.(Created) Activity.User,AcntPblPayMad.Acts.CrtdAct.Usr,,,
6640,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Accounts Payable,10,User,BS17gT_01,/AP05c/BS17gT_01,$.Account Payable Payment Made.Activities.(Created) Activity.User.ID,AcntPblPayMad.Acts.CrtdAct.Usr.Id,,,
6641,3,C,,(Last Modified) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Accounts Payable,0,(Last Modified) Activity,GE03gQ,/AP05c/GE03gQ,$.Account Payable Payment Made.Activities.(Last Modified) Activity,AcntPblPayMad.Acts.LastMdfdAct,,,
6642,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Accounts Payable,0,(Last Modified) Activity,GE03gQ_01,/AP05c/GE03gQ_01,$.Account Payable Payment Made.Activities.(Last Modified) Activity.Date,AcntPblPayMad.Acts.LastMdfdAct.Dt,,,
6643,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Accounts Payable,0,(Last Modified) Activity,GE03gQ_02,/AP05c/GE03gQ_02,$.Account Payable Payment Made.Activities.(Last Modified) Activity.Time,AcntPblPayMad.Acts.LastMdfdAct.Tm,,,
6644,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Accounts Payable,10,User,BS17gU,/AP05c/BS17gU,$.Account Payable Payment Made.Activities.(Last Modified) Activity.User,AcntPblPayMad.Acts.LastMdfdAct.Usr,,,
6645,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Accounts Payable,10,User,BS17gU_01,/AP05c/BS17gU_01,$.Account Payable Payment Made.Activities.(Last Modified) Activity.User.ID,AcntPblPayMad.Acts.LastMdfdAct.Usr.Id,,,
6646,3,C,,(Posted) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Accounts Payable,0,(Posted) Activity,GE03gR,/AP05c/GE03gR,$.Account Payable Payment Made.Activities.(Posted) Activity,AcntPblPayMad.Acts.PstdAct,,,
6647,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Accounts Payable,0,(Posted) Activity,GE03gR_01,/AP05c/GE03gR_01,$.Account Payable Payment Made.Activities.(Posted) Activity.Date,AcntPblPayMad.Acts.PstdAct.Dt,,,
6648,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Accounts Payable,0,(Posted) Activity,GE03gR_02,/AP05c/GE03gR_02,$.Account Payable Payment Made.Activities.(Posted) Activity.Time,AcntPblPayMad.Acts.PstdAct.Tm,,,
6649,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Accounts Payable,10,User,BS17gV,/AP05c/BS17gV,$.Account Payable Payment Made.Activities.(Posted) Activity.User,AcntPblPayMad.Acts.PstdAct.Usr,,,
6650,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Accounts Payable,10,User,BS17gV_01,/AP05c/BS17gV_01,$.Account Payable Payment Made.Activities.(Posted) Activity.User.ID,AcntPblPayMad.Acts.PstdAct.Usr.Id,,,
6651,2,C,,Amounts,,0..1,,"A class that keeps track of money values in different currencies, including the main, report, local, and transaction currencies for clear financial understanding and analysis in various regions and economies.",Accounts Payable,0,Amounts,GE06a8,/AP05c/GE06a8,$.Account Payable Payment Made.Amounts,AcntPblPayMad.Amnts,,,
6652,3,C,,(Functional) Amount,,0..1,,A class that specifies a value of money in a given currency.,Accounts Payable,0,(Functional) Amount,GE05mk,/AP05c/GE05mk,$.Account Payable Payment Made.Amounts.(Functional) Amount,AcntPblPayMad.Amnts.FnctnAmt,,,
6653,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Accounts Payable,0,(Functional) Amount,GE05mk_01,/AP05c/GE05mk_01,$.Account Payable Payment Made.Amounts.(Functional) Amount.Value,AcntPblPayMad.Amnts.FnctnAmt.Val,,,
6654,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Accounts Payable,30,Currency,BS02nA,/AP05c/BS02nA,$.Account Payable Payment Made.Amounts.(Functional) Amount.Currency,AcntPblPayMad.Amnts.FnctnAmt.Cur,,,
6655,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Accounts Payable,30,Currency,BS02nA_01,/AP05c/BS02nA_01,$.Account Payable Payment Made.Amounts.(Functional) Amount.Currency.Code,AcntPblPayMad.Amnts.FnctnAmt.Cur.Cd,,,
6656,3,C,,(Local) Amount,,0..1,,A class that specifies a value of money in a given currency.,Accounts Payable,0,(Local) Amount,GE05ml,/AP05c/GE05ml,$.Account Payable Payment Made.Amounts.(Local) Amount,AcntPblPayMad.Amnts.LclAmt,,,
6657,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Accounts Payable,0,(Local) Amount,GE05ml_01,/AP05c/GE05ml_01,$.Account Payable Payment Made.Amounts.(Local) Amount.Value,AcntPblPayMad.Amnts.LclAmt.Val,,,
6658,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Accounts Payable,30,Currency,BS02nB,/AP05c/BS02nB,$.Account Payable Payment Made.Amounts.(Local) Amount.Currency,AcntPblPayMad.Amnts.LclAmt.Cur,,,
6659,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Accounts Payable,30,Currency,BS02nB_01,/AP05c/BS02nB_01,$.Account Payable Payment Made.Amounts.(Local) Amount.Currency.Code,AcntPblPayMad.Amnts.LclAmt.Cur.Cd,,,
6660,3,C,,(Reporting) Amount,,0..1,,A class that specifies a value of money in a given currency.,Accounts Payable,0,(Reporting) Amount,GE05mm,/AP05c/GE05mm,$.Account Payable Payment Made.Amounts.(Reporting) Amount,AcntPblPayMad.Amnts.ReprtAmt,,,
6661,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Accounts Payable,0,(Reporting) Amount,GE05mm_01,/AP05c/GE05mm_01,$.Account Payable Payment Made.Amounts.(Reporting) Amount.Value,AcntPblPayMad.Amnts.ReprtAmt.Val,,,
6662,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Accounts Payable,30,Currency,BS02nC,/AP05c/BS02nC,$.Account Payable Payment Made.Amounts.(Reporting) Amount.Currency,AcntPblPayMad.Amnts.ReprtAmt.Cur,,,
6663,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Accounts Payable,30,Currency,BS02nC_01,/AP05c/BS02nC_01,$.Account Payable Payment Made.Amounts.(Reporting) Amount.Currency.Code,AcntPblPayMad.Amnts.ReprtAmt.Cur.Cd,,,
6664,3,C,,(Transaction) Amount,,0..1,,A class that specifies a value of money in a given currency.,Accounts Payable,0,(Transaction) Amount,GE05mn,/AP05c/GE05mn,$.Account Payable Payment Made.Amounts.(Transaction) Amount,AcntPblPayMad.Amnts.TrnscAmt,,,
6665,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Accounts Payable,0,(Transaction) Amount,GE05mn_01,/AP05c/GE05mn_01,$.Account Payable Payment Made.Amounts.(Transaction) Amount.Value,AcntPblPayMad.Amnts.TrnscAmt.Val,,,
6666,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Accounts Payable,30,Currency,BS02nD,/AP05c/BS02nD,$.Account Payable Payment Made.Amounts.(Transaction) Amount.Currency,AcntPblPayMad.Amnts.TrnscAmt.Cur,,,
6667,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Accounts Payable,30,Currency,BS02nD_01,/AP05c/BS02nD_01,$.Account Payable Payment Made.Amounts.(Transaction) Amount.Currency.Code,AcntPblPayMad.Amnts.TrnscAmt.Cur.Cd,,,
6668,2,R,,Business Segment,,0..*,,"The reference association to the Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",Accounts Payable,4,Business Segment,BS05fq,/AP05c/BS05fq,$.Account Payable Payment Made.Business Segment,AcntPblPayMad.BusSg,,,
