version,sequence,level,type,identifier,label_local,representation_term,multiplicity,code_list,attribute,definition_local,acronym,UNID,class_term,id,path,semantic_path,abbreviation_path,label,definition,name,element,xpath,
v2,253,8,A,,取引金額(税込み),Amount,0..1,,ISO4217通貨コード,税額を含む取引金額（税込み）,BBIE,JP01013040,Related CIILB Trade Tax,JP22b_7,/JP00a/UN28a/JP27a/JP22b/JP22b_7,$.SME Core Self Invoice.CIIH Supply Chain Trade Transaction.Included CIIL Supply Chain Trade Line Item.Subordinate CIILB Subordinate Trade Line Item.Specified CIILB Supply Chain Trade Settlement.Specified CIILB Financial Adjustment.Related CIILB Trade Tax.Grand Total,SmeCorSelfInvc.CihSupplyChanTradTransctn.InclddCilSupplyChanTradLinItm.SubrdntCilbSubrdntTradLinItm.SpecfdCilbSupplyChanTradSettlmnt.SpecfdCilbFinnclAdjstt.ReltdCilbTradTax.GrandTotl,Grand Total Amount,The monetary value of the grand total of the basis plus tax for this CI trade tax.,Line Financial Adsjustment Tax Grand Total Amount,GrandTotalAmount,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeSettlement/SpecifiedCIILBFinancialAdjustment/RelatedCIILBTradeTax/GrandTotalAmount,5
v4.1,254,6,C,,明細行決裁／返金・追加請求グループ,,0..n,,,明細行の返金・追加請求に関するグループ,ABIE,JP01005706,Specified CIILB Trade Allowance Charge,JP32a,/JP00a/UN28a/JP32a,$.SME Core Self Invoice.CIIH Supply Chain Trade Transaction.Included CIIL Supply Chain Trade Line Item.Subordinate CIILB Subordinate Trade Line Item.Specified CIILB Supply Chain Trade Settlement.Specified CIILB Trade Allowance Charge,SmeCorSelfInvc.CihSupplyChanTradTransctn.InclddCilSupplyChanTradLinItm.SubrdntCilbSubrdntTradLinItm.SpecfdCilbSupplyChanTradSettlmnt.SpecfdCilbTradAllwncCharg,Specified CIILB Trade Allowance Charge,"A component of pricing, such as a service, promotion, allowance or charge, for Cross Industry (CI) trade purposes.",Line Allowance Charge,SpecifiedCIILBTradeAllowanceCharge,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeSettlement/SpecifiedCIILBTradeAllowanceCharge,3
v4.1,255,7,A,,明細行返金・追加請求判別子,Indicator,1..1,JECxxxx,,"明細行の返金・追加請求判別子
True (Charge) / False(Allowance)",BBIE,JP01005707,Specified CIILB Trade Allowance Charge,JP32a_1,/JP00a/UN28a/JP32a/JP32a_1,$.SME Core Self Invoice.CIIH Supply Chain Trade Transaction.Included CIIL Supply Chain Trade Line Item.Subordinate CIILB Subordinate Trade Line Item.Specified CIILB Supply Chain Trade Settlement.Specified CIILB Trade Allowance Charge.Charge,SmeCorSelfInvc.CihSupplyChanTradTransctn.InclddCilSupplyChanTradLinItm.SubrdntCilbSubrdntTradLinItm.SpecfdCilbSupplyChanTradSettlmnt.SpecfdCilbTradAllwncCharg.Charg,Charge Indicator,The indication of whether or not this CI trade allowance charge is a charge.,Line Allowance Charge Allowance Charge Indicator,ChargeIndicator,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeSettlement/SpecifiedCIILBTradeAllowanceCharge/ChargeIndicator,4
v4.1,256,7,A,,明細行返金・追加請求金額,Amount,0..1,,ISO4217通貨コード,明細行の返金・追加請求金額。,BBIE,JP01005713,Specified CIILB Trade Allowance Charge,JP32a_2,/JP00a/UN28a/JP32a/JP32a_2,$.SME Core Self Invoice.CIIH Supply Chain Trade Transaction.Included CIIL Supply Chain Trade Line Item.Subordinate CIILB Subordinate Trade Line Item.Specified CIILB Supply Chain Trade Settlement.Specified CIILB Trade Allowance Charge.Actual,SmeCorSelfInvc.CihSupplyChanTradTransctn.InclddCilSupplyChanTradLinItm.SubrdntCilbSubrdntTradLinItm.SpecfdCilbSupplyChanTradSettlmnt.SpecfdCilbTradAllwncCharg.Actl,Actual Amount,An actual monetary value of this CI trade allowance charge.,Line Allowance Charge Actual Amount,ActualAmount,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeSettlement/SpecifiedCIILBTradeAllowanceCharge/ActualAmount,4
v4.1,257,7,A,,明細行返金・追加請求理由コード,Code,0..1,UNCL5189,,明細行の返金・追加請求理由を識別するコード,BBIE,JP01005714,Specified CIILB Trade Allowance Charge,JP32a_3,/JP00a/UN28a/JP32a/JP32a_3,$.SME Core Self Invoice.CIIH Supply Chain Trade Transaction.Included CIIL Supply Chain Trade Line Item.Subordinate CIILB Subordinate Trade Line Item.Specified CIILB Supply Chain Trade Settlement.Specified CIILB Trade Allowance Charge.Reason,SmeCorSelfInvc.CihSupplyChanTradTransctn.InclddCilSupplyChanTradLinItm.SubrdntCilbSubrdntTradLinItm.SpecfdCilbSupplyChanTradSettlmnt.SpecfdCilbTradAllwncCharg.Resn,Reason Code,The code specifying the reason for this CI trade allowance charge.,Line Allowance Charge Reason Code,ReasonCode,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeSettlement/SpecifiedCIILBTradeAllowanceCharge/ReasonCode,4
v4.1,258,7,A,,明細行返金・追加請求理由,Text,0..1,,ISO639言語コード,明細行の返金・追加請求理由（内容）の説明,BBIE,JP01005715,Specified CIILB Trade Allowance Charge,JP32a_4,/JP00a/UN28a/JP32a/JP32a_4,$.SME Core Self Invoice.CIIH Supply Chain Trade Transaction.Included CIIL Supply Chain Trade Line Item.Subordinate CIILB Subordinate Trade Line Item.Specified CIILB Supply Chain Trade Settlement.Specified CIILB Trade Allowance Charge.Reason,SmeCorSelfInvc.CihSupplyChanTradTransctn.InclddCilSupplyChanTradLinItm.SubrdntCilbSubrdntTradLinItm.SpecfdCilbSupplyChanTradSettlmnt.SpecfdCilbTradAllwncCharg.Resn,Reason ,"The reason, expressed as text, for this CI trade allowance charge.",Line Allowance Charge Reason ,Reason,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeSettlement/SpecifiedCIILBTradeAllowanceCharge/Reason,4
v4,259,7,C,,明細行返金・追加請求税グループ,,0..n, ,,明細行の返金・追加請求の税に関するグループ,ABIE,JP01005832,Category CIILB Trade Tax,JP22c,/JP00a/UN28a/JP32a/JP22c,$.SME Core Self Invoice.CIIH Supply Chain Trade Transaction.Included CIIL Supply Chain Trade Line Item.Subordinate CIILB Subordinate Trade Line Item.Specified CIILB Supply Chain Trade Settlement.Specified CIILB Trade Allowance Charge.Category CIILB Trade Tax,SmeCorSelfInvc.CihSupplyChanTradTransctn.InclddCilSupplyChanTradLinItm.SubrdntCilbSubrdntTradLinItm.SpecfdCilbSupplyChanTradSettlmnt.SpecfdCilbTradAllwncCharg.CatgryCilbTradTax,Category CIILB Trade Tax,"A Cross Industry (CI) trade related fiscal tax, duty or levy.",Line Allowance Charge Tax,CategoryCIILBTradeTax,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeSettlement/SpecifiedCIILBTradeAllowanceCharge/CategoryCIILBTradeTax,4
v4,260,8,A,,課税分類コード,Code,1..1,UNCL5305,,消費税の課税分類コード,BBIE,JP01005841,Category CIILB Trade Tax,JP22c_1,/JP00a/UN28a/JP32a/JP22c/JP22c_1,$.SME Core Self Invoice.CIIH Supply Chain Trade Transaction.Included CIIL Supply Chain Trade Line Item.Subordinate CIILB Subordinate Trade Line Item.Specified CIILB Supply Chain Trade Settlement.Specified CIILB Trade Allowance Charge.Category CIILB Trade Tax.Category,SmeCorSelfInvc.CihSupplyChanTradTransctn.InclddCilSupplyChanTradLinItm.SubrdntCilbSubrdntTradLinItm.SpecfdCilbSupplyChanTradSettlmnt.SpecfdCilbTradAllwncCharg.CatgryCilbTradTax.Catgry,Category Code,"The code specifying the category to which this CI trade related tax, levy or duty applies, such as codes for ""Exempt from Tax"", ""Standard Rate"", ""Free Export Item - Tax Not Charged"" .",Line Allowance Charge Tax Category Code,CategoryCode,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeSettlement/SpecifiedCIILBTradeAllowanceCharge/CategoryCIILBTradeTax/CategoryCode,5
v2,261,8,A,,課税分類名,Text,0..1,,ISO639言語コード,"消費税の課税分類（標準税率、軽減税率、不課税、非課税、免税等）の名称
または軽減税率表示※など",BBIE,JP01005850,Category CIILB Trade Tax,JP22c_2,/JP00a/UN28a/JP32a/JP22c/JP22c_2,$.SME Core Self Invoice.CIIH Supply Chain Trade Transaction.Included CIIL Supply Chain Trade Line Item.Subordinate CIILB Subordinate Trade Line Item.Specified CIILB Supply Chain Trade Settlement.Specified CIILB Trade Allowance Charge.Category CIILB Trade Tax.Category Name,SmeCorSelfInvc.CihSupplyChanTradTransctn.InclddCilSupplyChanTradLinItm.SubrdntCilbSubrdntTradLinItm.SpecfdCilbSupplyChanTradSettlmnt.SpecfdCilbTradAllwncCharg.CatgryCilbTradTax.CatgryNam,Category Name ,"A category name, expressed as text, of this CI trade related tax, levy or duty.",Line Allowance Charge Tax Category Name ,CategoryName,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeSettlement/SpecifiedCIILBTradeAllowanceCharge/CategoryCIILBTradeTax/CategoryName,5
v4,262,8,A,,表示税率,Percent,0..1, ,,表示税率（パーセント表示）,BBIE,JP01007174,Category CIILB Trade Tax,JP22c_3,/JP00a/UN28a/JP32a/JP22c/JP22c_3,$.SME Core Self Invoice.CIIH Supply Chain Trade Transaction.Included CIIL Supply Chain Trade Line Item.Subordinate CIILB Subordinate Trade Line Item.Specified CIILB Supply Chain Trade Settlement.Specified CIILB Trade Allowance Charge.Category CIILB Trade Tax.Rate Applicable,SmeCorSelfInvc.CihSupplyChanTradTransctn.InclddCilSupplyChanTradLinItm.SubrdntCilbSubrdntTradLinItm.SpecfdCilbSupplyChanTradSettlmnt.SpecfdCilbTradAllwncCharg.CatgryCilbTradTax.RatApplcl,Rate Applicable Percent,"The applicable rate of CI trade tax, expressed as a percentage.",Line Allowance Charge Tax Rate Percent,RateApplicablePercent,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeSettlement/SpecifiedCIILBTradeAllowanceCharge/CategoryCIILBTradeTax/RateApplicablePercent,5
v2/v3,263,8,A,,税計算方式,Code,0..1,JECxxxx,,"金額の税込み、税抜きを指定。
デフォルトは「税抜き」",BBIE,JP01013096,Category CIILB Trade Tax,JP22c_4,/JP00a/UN28a/JP32a/JP22c/JP22c_4,$.SME Core Self Invoice.CIIH Supply Chain Trade Transaction.Included CIIL Supply Chain Trade Line Item.Subordinate CIILB Subordinate Trade Line Item.Specified CIILB Supply Chain Trade Settlement.Specified CIILB Trade Allowance Charge.Category CIILB Trade Tax.Calculation Method,SmeCorSelfInvc.CihSupplyChanTradTransctn.InclddCilSupplyChanTradLinItm.SubrdntCilbSubrdntTradLinItm.SpecfdCilbSupplyChanTradSettlmnt.SpecfdCilbTradAllwncCharg.CatgryCilbTradTax.CalcltnMethd,Calculation Method Code,"The code specifying the method by which this CI trade related tax, levy or duty is calculated, such as codes for ""tax calculated after line total summation"", ""tax calculated before line total summation"", ""tax back calculated based on grand total"".",Line Allowance Charge Tax Calculation Method Code,CalculationMethodCode,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeSettlement/SpecifiedCIILBTradeAllowanceCharge/CategoryCIILBTradeTax/CalculationMethodCode,5
v4,264,8,A,,適用税制ID,Identifier,0..1,JECxxxx,,"取引の税制年度を識別するID
デフォルトは「2019」（2019年度税制）",BBIE,JP01014650,Category CIILB Trade Tax,JP22c_5,/JP00a/UN28a/JP32a/JP22c/JP22c_5,$.SME Core Self Invoice.CIIH Supply Chain Trade Transaction.Included CIIL Supply Chain Trade Line Item.Subordinate CIILB Subordinate Trade Line Item.Specified CIILB Supply Chain Trade Settlement.Specified CIILB Trade Allowance Charge.Category CIILB Trade Tax.Local Tax System,SmeCorSelfInvc.CihSupplyChanTradTransctn.InclddCilSupplyChanTradLinItm.SubrdntCilbSubrdntTradLinItm.SpecfdCilbSupplyChanTradSettlmnt.SpecfdCilbTradAllwncCharg.CatgryCilbTradTax.LoclTaxSystem,Local Tax System ID,The identifier of the local tax system for this CI trade tax.,Line Allowance Charge Tax Local Tax System ID,LocalTaxSystemID,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeSettlement/SpecifiedCIILBTradeAllowanceCharge/CategoryCIILBTradeTax/LocalTaxSystemID,5
v2,265,8,A,,取引金額（税抜き）,Amount,0..1,,ISO4217通貨コード,"この税抜き取引金額（契約単価×配送数量）
契約単価×数量で指定できない場合は金額",BBIE,JP01005839,Category CIILB Trade Tax,JP22c_6,/JP00a/UN28a/JP32a/JP22c/JP22c_6,$.SME Core Self Invoice.CIIH Supply Chain Trade Transaction.Included CIIL Supply Chain Trade Line Item.Subordinate CIILB Subordinate Trade Line Item.Specified CIILB Supply Chain Trade Settlement.Specified CIILB Trade Allowance Charge.Category CIILB Trade Tax.Basis,SmeCorSelfInvc.CihSupplyChanTradTransctn.InclddCilSupplyChanTradLinItm.SubrdntCilbSubrdntTradLinItm.SpecfdCilbSupplyChanTradSettlmnt.SpecfdCilbTradAllwncCharg.CatgryCilbTradTax.Bass,Basis Amount,"A monetary value used as the basis on which this CI trade related tax, levy or duty is calculated.",Line Allowance Charge Tax Basis Amount,BasisAmount,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeSettlement/SpecifiedCIILBTradeAllowanceCharge/CategoryCIILBTradeTax/BasisAmount,5
v2,266,8,A,,取引金額(税込み),Amount,0..1,,ISO4217通貨コード,税額を含む取引金額（税込み）,BBIE,JP01013040,Category CIILB Trade Tax,JP22c_7,/JP00a/UN28a/JP32a/JP22c/JP22c_7,$.SME Core Self Invoice.CIIH Supply Chain Trade Transaction.Included CIIL Supply Chain Trade Line Item.Subordinate CIILB Subordinate Trade Line Item.Specified CIILB Supply Chain Trade Settlement.Specified CIILB Trade Allowance Charge.Category CIILB Trade Tax.Grand Total,SmeCorSelfInvc.CihSupplyChanTradTransctn.InclddCilSupplyChanTradLinItm.SubrdntCilbSubrdntTradLinItm.SpecfdCilbSupplyChanTradSettlmnt.SpecfdCilbTradAllwncCharg.CatgryCilbTradTax.GrandTotl,Grand Total Amount,The monetary value of the grand total of the basis plus tax for this CI trade tax.,Line Allowance Charge Tax Grand Total Amount,GrandTotalAmount,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeSettlement/SpecifiedCIILBTradeAllowanceCharge/CategoryCIILBTradeTax/GrandTotalAmount,5
v4,267,6,C,,明細行／取引期間グループ　,,1..1, ,,"明細行の取引期間に関する情報からなるグループ
明細文書ヘッダ、または明細行のいずれかの取引期間グループが法的必須
明細文書ヘッダ取引期間グループにデータ入力した場合は明細行取引期間グループのデータ入力は省略することができる",ABIE,UN01005608,Billing CI Specified Period,UN35a_UN39a_UN23b,/JP00a/UN28a/UN35a_UN39a_UN23b,$.SME Core Self Invoice.CIIH Supply Chain Trade Transaction.Included CIIL Supply Chain Trade Line Item.Subordinate CIILB Subordinate Trade Line Item.Specified CIILB Supply Chain Trade Settlement.Billing CI Specified Period,SmeCorSelfInvc.CihSupplyChanTradTransctn.InclddCilSupplyChanTradLinItm.SubrdntCilbSubrdntTradLinItm.SpecfdCilbSupplyChanTradSettlmnt.BillngCiSpecfdPerd,Billing CI Specified Period,An interval of time specified for Cross Industry (CI) purposes.,Billing Period,BillingCISpecifiedPeriod,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeSettlement/BillingCISpecifiedPeriod,3
v4,268,7,A,,明細行取引開始日,Date Time,0..1,日時様式 ISO8601,,この明細行の取引開始日,BBIE,UN01005612,Billing CI Specified Period,UN35a_UN39a_UN23b_1,/JP00a/UN28a/UN35a_UN39a_UN23b_1,$.SME Core Self Invoice.CIIH Supply Chain Trade Transaction.Included CIIL Supply Chain Trade Line Item.Subordinate CIILB Subordinate Trade Line Item.Specified CIILB Supply Chain Trade Settlement.Billing CI Specified Period.Start,SmeCorSelfInvc.CihSupplyChanTradTransctn.InclddCilSupplyChanTradLinItm.SubrdntCilbSubrdntTradLinItm.SpecfdCilbSupplyChanTradSettlmnt.BillngCiSpecfdPerd.Start,Start Date Time,"The date, time, date time or other date time value for the start of this CI specified period of time.",Billing Period Start Date Time,StartDateTime,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeSettlement/BillingCISpecifiedPeriod/StartDateTime,3
v4,269,7,A,,明細行取引終了日,Date Time,0..1,日時様式 ISO8601,,この明細行の取引終了日,BBIE,UN01005613,Billing CI Specified Period,UN35a_UN39a_UN23b_2,/JP00a/UN28a/UN35a_UN39a_UN23b_2,$.SME Core Self Invoice.CIIH Supply Chain Trade Transaction.Included CIIL Supply Chain Trade Line Item.Subordinate CIILB Subordinate Trade Line Item.Specified CIILB Supply Chain Trade Settlement.Billing CI Specified Period.End,SmeCorSelfInvc.CihSupplyChanTradTransctn.InclddCilSupplyChanTradLinItm.SubrdntCilbSubrdntTradLinItm.SpecfdCilbSupplyChanTradSettlmnt.BillngCiSpecfdPerd.End,End Date Time,"The date, time, date time or other date time value for the end of this CI specified period of time.",Billing Period End Date Time,EndDateTime,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeSettlement/BillingCISpecifiedPeriod/EndDateTime,3
v4.3,270,6,C,,明細行／会計アカウントグループ,,0..1,  ,,この明細行の会計アカウントに関するグループ,ABIE,UN01005680,Receivable Specified CI Trade Accounting Account,UN35a_UN39a_UN34b,/JP00a/UN28a/UN35a_UN39a_UN34b,$.SME Core Self Invoice.CIIH Supply Chain Trade Transaction.Included CIIL Supply Chain Trade Line Item.Subordinate CIILB Subordinate Trade Line Item.Specified CIILB Supply Chain Trade Settlement.Receivable Specified CI Trade Accounting Account,SmeCorSelfInvc.CihSupplyChanTradTransctn.InclddCilSupplyChanTradLinItm.SubrdntCilbSubrdntTradLinItm.SpecfdCilbSupplyChanTradSettlmnt.RecvblSpecfdCiTradAccntgAccnt,Receivable Specified CI Trade Accounting Account,"A specific Cross Industry (CI) trade account for recording debits and credits to general accounting, cost accounting or budget accounting.",Document Accounting Account,ReceivableSpecifiedCITradeAccountingAccount,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeSettlement/ReceivableSpecifiedCITradeAccountingAccount,3
